cluster_id,name,count,representative
0,THINNING_METHOD,1,THINNING_METHOD
0,TOOL_USED_FOR_THINNING,1,THINNING_METHOD
1,REMOVED_FROM,3,REMOVED_FROM
1,REMOVED_WITH,2,REMOVED_FROM
1,IS_REMOVED_AFTER_SELECTION,1,REMOVED_FROM
1,REMOVED_DURING,1,REMOVED_FROM
1,REMOVED_ON,1,REMOVED_FROM
1,REMOVED_ON_DATE,1,REMOVED_FROM
2,HAS_PLANTING_DATE,3,HAS_PLANTING_DATE
2,PLANTING_SCHEDULE,2,HAS_PLANTING_DATE
2,PLANTING_DATE,1,HAS_PLANTING_DATE
2,PLANTING_TIME,1,HAS_PLANTING_DATE
2,PLANTING_TIME_OF_YEAR,1,HAS_PLANTING_DATE
2,REQUIRES_PLANTING_DATE,1,HAS_PLANTING_DATE
2,TIME_OF_PLANTING,1,HAS_PLANTING_DATE
3,DIVIDED_INTO,1,SPLIT_INTO
3,IS DIVIDED_BY,1,SPLIT_INTO
3,SEPARATED_BY,1,SPLIT_INTO
3,SPLIT_INTO,1,SPLIT_INTO
4,GOES_TO_SEED,1,SET_SEED_IN
4,SET_SEED_IN,1,SET_SEED_IN
5,HAS_PRUNING_PRACTICE,1,REQUIRES_PRUNING
5,HAS_PRUNING_STAGE,1,REQUIRES_PRUNING
5,REQUIRES_PRUNING,1,REQUIRES_PRUNING
6,OCCURS_AFTER_SPECIFIC_CONDITION,1,OCCURS_AFTER_TEMPORAL_EVENT
6,OCCURS_AFTER_TEMPORAL_EVENT,1,OCCURS_AFTER_TEMPORAL_EVENT
7,AUTHORED_BY,3,AUTHORED_BY
7,PUBLISHED_AT,1,AUTHORED_BY
7,PUBLISHED_BY,1,AUTHORED_BY
8,IS_VARIETY_OF,10,IS_VARIETY_OF
8,OTHER_VARIETY_OF,2,IS_VARIETY_OF
8,IS_A_VARIETY_OF,1,IS_VARIETY_OF
8,VARIETY_OF,1,IS_VARIETY_OF
9,TRANSPLANTED_INTO,2,TRANSPLANTED_TO
9,TRANSPLANTED_TO,2,TRANSPLANTED_TO
9,TRANSPLANTED_AFTER,1,TRANSPLANTED_TO
9,TRANSPLANTED_UNDER,1,TRANSPLANTED_TO
9,TRANSPLANTED_WITH_SEEDLING,1,TRANSPLANTED_TO
9,TRANSPLANTED_WITH_TOOL,1,TRANSPLANTED_TO
10,REQUIRES_EQUIPMENT,3,REQUIRES_EQUIPMENT
10,REQUIRES_PRACTICE,1,REQUIRES_EQUIPMENT
10,REQUIRES_SUPPORT,1,REQUIRES_EQUIPMENT
11,PRACTICED_IN,2,PRACTICED_IN
11,HAS_PRACTICE,1,PRACTICED_IN
11,IS_PRACTICED_BY,1,PRACTICED_IN
11,PRACTICE_PERFORMED_ON,1,PRACTICED_IN
12,IS_REPLACED_BY,3,REPLACED_BY
12,REPLACED_BY,3,REPLACED_BY
12,USED_INSTEAD_OF,2,REPLACED_BY
12, REPLACES,1,REPLACED_BY
12,REPLACED_WITH,1,REPLACED_BY
13,PLANTED_IN_ROWS,3,PLANTED_IN_ROWS
