cluster_id,name,count,representative
0,EXPOSED_TO_AIR_AROUND,1,EXPOSED_TO_AIR_AROUND
0,EXPOSED_TO_AIR_BY_MEANS_OF,1,EXPOSED_TO_AIR_AROUND
1,PREFERRED_OVER,2,PREFERRED_OVER
1,IS_PREFERRED_IN,1,PREFERRED_OVER
2,PLANTED_IN,100,PLANTED_IN
2,PLANTED_AT,6,PLANTED_IN
2,PLANTED_ON,5,PLANTED_IN
3,RAISED_ON,2,RAISED_ON
3,RAISED_ABOVE,1,RAISED_ON
4,SPACED-apart,1,SPACED-apart
4,SPACED_APART,1,SPACED-apart
4,SPACED_BY_DISTANCE,1,SPACED-apart
5,CROP_GROWN_FOR,1,CROP_GROWN_FOR
5,CULTIVATED_FOR,1,CROP_GROWN_FOR
6,WATERED_WITH,4,WATERED_WITH
6,WATERED_BY,3,WATERED_WITH
6,WATERED_IN,3,WATERED_WITH
6,WATERED_ON,1,WATERED_WITH
7,GROWN_BY,3,GROWN_BY
7,GROWN_FOR,1,GROWN_BY
8,HAS_VARIETY,6,HAS_VARIETY
8,HAS_VARIETIES,1,HAS_VARIETY
9,CUT_BY,1,CUT_BY
9,CUT_WITH,1,CUT_BY
10,CROP_VARIEIES,2,CROP_VARIEIES
10,CROP_VARIEYT,1,CROP_VARIEIES
11,CAN_BE_HARVESTED_IN_SUMMER,1,HARVESTED_IN_SEASON
11,HARVESTED_IN_SEASON,1,HARVESTED_IN_SEASON
12,RELATED_TO,13,RELATED_TO
12,RELATES_TO,4,RELATED_TO
12,IS_RELATED_TO,2,RELATED_TO
13,CULTIVATED_ON,3,CULTIVATED_ON
13,CULTIVATED_AT,2,CULTIVATED_ON
13,CULTIVATED_IN,2,CULTIVATED_ON
14,HARVESTED_FROM,13,HARVESTED_FROM
14,HARVESTED_IN,10,HARVESTED_FROM
14,HARVESTED_AT,5,HARVESTED_FROM
14,IS_HARVESTED_IN,2,HARVESTED_FROM
14,IS_HARVESTED_BY,1,HARVESTED_FROM
15,COVERED_WITH_SOIL,1,FILLED_WITH_SOIL
15,FILLED_WITH_SOIL,1,FILLED_WITH_SOIL
16,HARVESTED_ON_DATE,1,HARVESTED_ON_DATE
16,HARVESTED_ON_END_DATE,1,HARVESTED_ON_DATE
17,REQUIRES_PROTECTION_FROM,3,REQUIRES_PROTECTION_FROM
