cluster_id,name,count,representative
0,PLANTED_IN,100,PLANTED_IN
0,GROWN_IN,81,PLANTED_IN
0,AFFECTED_BY,75,PLANTED_IN
0,COVERED_WITH,37,PLANTED_IN
0,GROWS_IN,29,PLANTED_IN
0,TREATED_WITH,20,PLANTED_IN
0,USED_WITH,19,PLANTED_IN
0,REQUIRES,18,PLANTED_IN
0,MENTIONED_ALONGSIDE,15,PLANTED_IN
0,HARVESTED_FROM,13,PLANTED_IN
0,RELATED_TO,13,PLANTED_IN
0,LOCATED_IN,12,PLANTED_IN
0,PLANTED_WITH,12,PLANTED_IN
0,SOWN_IN,12,PLANTED_IN
0,HARVESTED_IN,10,PLANTED_IN
0,IS_VARIETY_OF,10,PLANTED_IN
0,PLANTED_AFTER,10,PLANTED_IN
0,USED_FOR,10,PLANTED_IN
0,CONTAINS,9,PLANTED_IN
0,GROWS_DURING,9,PLANTED_IN
0,IS_TYPE_OF,9,PLANTED_IN
0,USED_IN,9,PLANTED_IN
0,USED_IN_CONJUNCTION_WITH,9,PLANTED_IN
0,PLANTED_IN_MONTH,8,PLANTED_IN
0,AFFECTED_BY_WEATHER_CONDITIONS,7,PLANTED_IN
0,IS_AFFECTED_BY,7,PLANTED_IN
0,CROP_TYPE,6,PLANTED_IN
0,CROP_VARIETY,6,PLANTED_IN
0,GROWN_UNDER,6,PLANTED_IN
0,HAS_VARIETY,6,PLANTED_IN
0,PLACED_IN,6,PLANTED_IN
0,PLANTED_AT,6,PLANTED_IN
0,PROTECTED_FROM,6,PLANTED_IN
0,USED_BY,6,PLANTED_IN
0,AFFECTED_BY_WEATHER_CONDITION,5,PLANTED_IN
0,ASSOCIATED_WITH,5,PLANTED_IN
0,CULTIVATED_DURING,5,PLANTED_IN
0,FOLLOWS_LAYERS,5,PLANTED_IN
0,HARVESTED_AT,5,PLANTED_IN
0,HAS_COMPONENT,5,PLANTED_IN
0,IS_PART_OF,5,PLANTED_IN
0,PEST_AFFECTED_BY,5,PLANTED_IN
0,PEST_AFFECTS_CROP,5,PLANTED_IN
0,PLANTED_ALONGSIDE,5,PLANTED_IN
0,PLANTED_ON,5,PLANTED_IN
0,STORED_IN,5,PLANTED_IN
0,CROP_VARIETY_RELATED_TO_CROP,4,PLANTED_IN
0,EQUIPPED_WITH,4,PLANTED_IN
0,GROWN_ON,4,PLANTED_IN
0,INTERPLANTED_WITH,4,PLANTED_IN
0,MIXED_WITH,4,PLANTED_IN
0,NEW_CROP_AVAILABLE,4,PLANTED_IN
0,PLACED_ON,4,PLANTED_IN
0,PLANTED_IN_NOVEMBER,4,PLANTED_IN
0,PLANTED_UNDER,4,PLANTED_IN
0,RELATES_TO,4,PLANTED_IN
0,WATERED_WITH,4,PLANTED_IN
0,AFFECTED_BY_WEATHER,3,PLANTED_IN
0,AFFECTS,3,PLANTED_IN
0,AUTHORED_BY,3,PLANTED_IN
0,CAN_BE_AFFECTED_BY,3,PLANTED_IN
0,CAN_BE_SOWN_IN,3,PLANTED_IN
0,CROP_VARIEGES,3,PLANTED_IN
0,CULTIVATED,3,PLANTED_IN
0,CULTIVATED_ON,3,PLANTED_IN
0,DISEASE_AFFECTED_BY,3,PLANTED_IN
0,FOLLOWED_BY,3,PLANTED_IN
0,GROWN_BY,3,PLANTED_IN
0,GROWN_WITH,3,PLANTED_IN
0,GROWS_UNDER,3,PLANTED_IN
0,HAS_PLANTING_DATE,3,PLANTED_IN
0,IS_LOCATED_IN,3,PLANTED_IN
0,MADE_FROM,3,PLANTED_IN
0,PLANTED_DURING,3,PLANTED_IN
0,PLANTED_IN_ROWS,3,PLANTED_IN
0,PLANTED_UNDER_SPECIFIC_CONDITIONS,3,PLANTED_IN
0,PLANTING_SCHEDULED_IN_MONTH_OF,3,PLANTED_IN
0,PRODUCES,3,PLANTED_IN
0,REQUIRES_EQUIPMENT,3,PLANTED_IN
0,REQUIRES_PROTECTION_FROM,3,PLANTED_IN
0,REQUIRES_WATERING,3,PLANTED_IN
0,SAME_SPECIES_AS,3,PLANTED_IN
0,SEED_CHARACTERISTIC,3,PLANTED_IN
0,SEED_PRODUCTION_PREREQUISITE,3,PLANTED_IN
0,SUPPORTED_BY,3,PLANTED_IN
0,TREATED_WITH_RELATIONSHIP,3,PLANTED_IN
0,WATERED_BY,3,PLANTED_IN
0,WATERED_IN,3,PLANTED_IN
0,AFFECTED_BY_MELON_PRUNING,2,PLANTED_IN
0,AFFECTED_BY_PEST_OR_DISEASE,2,PLANTED_IN
0,AFFECTED_BY_TEMPERATURE,2,PLANTED_IN
0,ARE_SOWN_BETWEEN_DATES,2,PLANTED_IN
0,ARE_SOWN_IN_MONTH,2,PLANTED_IN
0,ARE_SOWN_IN_MONTH_FOR_TRANSPORTATION,2,PLANTED_IN
0,ARE_WARMED_UP_FROM_MONTH,2,PLANTED_IN
0,BELONGS_TO,2,PLANTED_IN
0,CAN_BE_SOWN_FOR_BEDDING_OR_COASTAL_PLANTING,2,PLANTED_IN
0,CAN_BE_TRANSPORTED_UNDER,2,PLANTED_IN
0,CARRIED_ON,2,PLANTED_IN
0,CARRIES,2,PLANTED_IN
0,CATEGORY_OF,2,PLANTED_IN
0,CAUSES_CONDITION,2,PLANTED_IN
0,CLASSIFIED_UNDER,2,PLANTED_IN
0,COMPANION_PLANT_FOR,2,PLANTED_IN
0,CONTAINS_SEEDS,2,PLANTED_IN
0,CONTAINS_SPECIES,2,PLANTED_IN
0,CONTAINS_VARIETIES,2,PLANTED_IN
0,COVERED_BY,2,PLANTED_IN
0,CROP_GROWN,2,PLANTED_IN
0,CROP_VARIEIES,2,PLANTED_IN
0,CULTIVATED_AS,2,PLANTED_IN
0,CULTIVATED_AT,2,PLANTED_IN
0,CULTIVATED_BY,2,PLANTED_IN
0,CULTIVATED_IN,2,PLANTED_IN
0,CULTIVATED_UNTIL,2,PLANTED_IN
0,CULTIVATED_USING,2,PLANTED_IN
0,DISEASE_AFFECTS_CROP,2,PLANTED_IN
0,FARMING_PRACTICE_RELATED,2,PLANTED_IN
0,FOUND_IN,2,PLANTED_IN
0,GENERATED_FROM,2,PLANTED_IN
0,GROWN_AFTER,2,PLANTED_IN
0,GROWN_FROM,2,PLANTED_IN
0,GROWS_TO,2,PLANTED_IN
0,HARVEST_DATE,2,PLANTED_IN
0,HAVE_COMMON_PARTS,2,PLANTED_IN
0,IRRIGATION_METHOD,2,PLANTED_IN
0,IS_COVERED_WITH,2,PLANTED_IN
0,IS_DIFFICULT_TO_DETERMINE_FOR,2,PLANTED_IN
0,IS_HARVESTED_IN,2,PLANTED_IN
0,IS_IMPACTED_BY,2,PLANTED_IN
0,IS_NEEDED_TO_FERTILIZE,2,PLANTED_IN
0,IS_PROTECTED_BY,2,PLANTED_IN
0,IS_RELATED_TO,2,PLANTED_IN
0,IS_SOWN_IN_MONTH_IF_NEEDED,2,PLANTED_IN
0,IS_TOPPED_AT_STAGE,2,PLANTED_IN
0,MADE_OF,2,PLANTED_IN
0,NEEDS,2,PLANTED_IN
0,NEED_ATTENTION,2,PLANTED_IN
0,OTHER_VARIETY_OF,2,PLANTED_IN
0,PART_OF,2,PLANTED_IN
0,PICKED_AND_READY,2,PLANTED_IN
0,PLACED_ON_TOP_OF,2,PLANTED_IN
0,PLANTED_AFTER_EMPTYING_LAYER,2,PLANTED_IN
0,PLANTED_BEFORE,2,PLANTED_IN
0,PLANTED_BY,2,PLANTED_IN
0,PLANTED_IN_FULL_SQUARES,2,PLANTED_IN
0,PLANTED_IN_PLACE,2,PLANTED_IN
0,PLANTED_IN_SEASON,2,PLANTED_IN
0,PLANTING_SCHEDULE,2,PLANTED_IN
0,PRACTICED_IN,2,PLANTED_IN
0,PREPARED_FOR_TRANSPLANTING,2,PLANTED_IN
0,PRODUCES_HEAD_IN,2,PLANTED_IN
0,PRODUCES_SEEDS_WITH_SIMILAR_CHARACTERISTICS,2,PLANTED_IN
0,PRONE_TO,2,PLANTED_IN
0,PROTECTED_WITH,2,PLANTED_IN
0,RAISED_ON,2,PLANTED_IN
0,SIMILAR_TO,2,PLANTED_IN
0,SOIL_TYPE_FOR_CROP,2,PLANTED_IN
0,SOIL_TYPE_RELATIONSHIP,2,PLANTED_IN
0,SOWED_IN,2,PLANTED_IN
0,SOWN_AT,2,PLANTED_IN
0,SOWN_IN_GROUND_BEFORE_DATE,2,PLANTED_IN
0,USED_AS_FERTILIZER,2,PLANTED_IN
0,USED_FOR_WATERING,2,PLANTED_IN
0,USED_IN_EQUIPMENT,2,PLANTED_IN
0,USED_IN_PROCESS,2,PLANTED_IN
0,USED_ON,2,PLANTED_IN
0,USED_TO_LOAD,2,PLANTED_IN
0,USED_TO_PREVENT,2,PLANTED_IN
0,USES,2,PLANTED_IN
0,USES_EQUIPMENT,2,PLANTED_IN
0,WATERED_IN_TIME_FRAME,2,PLANTED_IN
0,WATERED_REGULARLY,2,PLANTED_IN
