cluster_id,name,count,representative,representative_llm,representative_llm_free
0,PLANTED_AT,3,PLANTED_AT,PLANTED_ON,PLANTED_ON_OR_AT
0,PLANTED_ON,2,PLANTED_AT,PLANTED_ON,PLANTED_ON_OR_AT
1,HAS_CHARACTERISTICS,3,HAS_CHARACTERISTICS,HAS_CHARACTERISTICS,HAS_CHARACTERISTIC
1,HAS_FEATURE,1,HAS_CHARACTERISTICS,HAS_CHARACTERISTICS,HAS_CHARACTERISTIC
2,USED_AS_FERTILIZER,2,USED_AS_FERTILIZER,USED_AS_FERTILIZER,USES_AS_FERTILIZER
2,USES_AS_FERTILIZER,1,USED_AS_FERTILIZER,USED_AS_FERTILIZER,USES_AS_FERTILIZER
2,USES_FERTILIZER,1,USED_AS_FERTILIZER,USED_AS_FERTILIZER,USES_AS_FERTILIZER
3,SOIL_CONDITION_AFFECTS_CROP_GROWTH,1,SOIL_QUALITY_IMPACTS_PLANT_GROWTH,SOIL_CONDITION_AFFECTS_CROP_GROWTH,SOIL_PROPERTIES_AFFECT_PLANT_DEVELOPMENT
3,SOIL_QUALITY_IMPACTS_PLANT_GROWTH,1,SOIL_QUALITY_IMPACTS_PLANT_GROWTH,SOIL_CONDITION_AFFECTS_CROP_GROWTH,SOIL_PROPERTIES_AFFECT_PLANT_DEVELOPMENT
4,HARVESTED_IN,5,HARVESTED_IN,HARVESTED_FROM,HARVESTED_FROM
4,HARVESTED_FROM,3,HARVESTED_IN,HARVESTED_FROM,HARVESTED_FROM
4,HARVESTED_AT,2,HARVESTED_IN,HARVESTED_FROM,HARVESTED_FROM
4,HARVESTED_BY,1,HARVESTED_IN,HARVESTED_FROM,HARVESTED_FROM
5,REPLACED,1,REPLACED,REPLACES,REPLACEMENT
5,REPLACES,1,REPLACED,REPLACES,REPLACEMENT
6,PROTECTED_FROM,6,PROTECTED_FROM,PROTECTED_FROM,PROTECTED_FROM
6,IS_PROTECTED_FROM,2,PROTECTED_FROM,PROTECTED_FROM,PROTECTED_FROM
6,PROTECTED_AGAINST,1,PROTECTED_FROM,PROTECTED_FROM,PROTECTED_FROM
7,CROP_VARIEGY,3,CROP_VARIEGY,CROP_VARIEGY,CROP_VARIETY
7,CROP_VARIEIES,2,CROP_VARIEGY,CROP_VARIEGY,CROP_VARIETY
8,IRRIGATED,1,IRRIGATED,IRRIGATED,IRRIGATION_STATUS
8,IRRIGATED_WITH,1,IRRIGATED,IRRIGATED,IRRIGATION_STATUS
9,RELATES_TO,7,RELATES_TO,RELATES_TO,RELATIONSHIP
9,IS_RELATED_TO,3,RELATES_TO,RELATES_TO,RELATIONSHIP
9,RELATED_TO,2,RELATES_TO,RELATES_TO,RELATIONSHIP
10,AFFECTED_BY_TEMPERATURE,2,AFFECTED_BY_TEMPERATURE,AFFECTED_BY_TEMPERATURE,AFFECTED_BY_TEMPERATURE_OR_HEAT
10,AFFECTED_BY_HEAT,1,AFFECTED_BY_TEMPERATURE,AFFECTED_BY_TEMPERATURE,AFFECTED_BY_TEMPERATURE_OR_HEAT
11,PEST_AFFECTED_BY,4,PEST_AFFECTED_BY,AFFECTED_BY_PEST,AFFECTED_BY_PEST
11,AFFECTED_BY_PESTS,2,PEST_AFFECTED_BY,AFFECTED_BY_PEST,AFFECTED_BY_PEST
11,AFFECTED_BY_PEST,1,PEST_AFFECTED_BY,AFFECTED_BY_PEST,AFFECTED_BY_PEST
12,HAS_GROWTH_STAGE,5,HAS_GROWTH_STAGE,GROWTH_STAGE,HAS_GROWTH_STAGE
12,GROWTH_STAGE,3,HAS_GROWTH_STAGE,GROWTH_STAGE,HAS_GROWTH_STAGE
12,HAS_GROWTH_STAGES,1,HAS_GROWTH_STAGE,GROWTH_STAGE,HAS_GROWTH_STAGE
13,CROP_VARIETY,4,CROP_VARIETY,CROP_VARIETY,CROP_TYPE
13,TYPE_OF_CROP_VARIETY,4,CROP_VARIETY,CROP_VARIETY,CROP_TYPE
14,IS_COVERED_WITH,3,IS_COVERED_WITH,COVERED_BY,COVERS
14,COVERED_BY,2,IS_COVERED_WITH,COVERED_BY,COVERS
14,IS_COVERED_BY,2,IS_COVERED_WITH,COVERED_BY,COVERS
15,CULTIVATION_METHOD_ALTERNATIVE,1,PLANTING_METHOD_ALTERNATIVE,CULTIVATION_METHOD_ALTERNATIVE,ALTERNATE_CULTIVATION_METHOD
15,PLANTING_METHOD_ALTERNATIVE,1,PLANTING_METHOD_ALTERNATIVE,CULTIVATION_METHOD_ALTERNATIVE,ALTERNATE_CULTIVATION_METHOD
16,MADE_OF,3,MADE_OF,MADE_OF,COMPOSED_OF
16,MADE_FROM,2,MADE_OF,MADE_OF,COMPOSED_OF
16,IS_MADE_OF,1,MADE_OF,MADE_OF,COMPOSED_OF
16,MADE_WITH,1,MADE_OF,MADE_OF,COMPOSED_OF
17,IS_SIMILAR_TO,2,SIMILAR_TO,SIMILAR_TO,SIMILARITY_RELATIONSHIP
17,SIMILAR_TO,2,SIMILAR_TO,SIMILAR_TO,SIMILARITY_RELATIONSHIP
18,COVERED_AGAINST_FROSTS_WITH,1,COVERED_WITH_DURING_FROST,COVERED_AGAINST_FROSTS_WITH,COVERED_AGAINST_FROST
18,COVERED_WITH_DURING_FROST,1,COVERED_WITH_DURING_FROST,COVERED_AGAINST_FROSTS_WITH,COVERED_AGAINST_FROST
19,PLANTED_DURING,1,SOWN_DURING,PLANTED_DURING,PLANTED_OR_SOWN_DURING
19,SOWN_DURING,1,SOWN_DURING,PLANTED_DURING,PLANTED_OR_SOWN_DURING
20,SOWED_ON,2,SOWN_ON,SOWN_ON,SEEDING_DATE
20,SOWN_ON,2,SOWN_ON,SOWN_ON,SEEDING_DATE
20,SEED_SOWN_ON,1,SOWN_ON,SOWN_ON,SEEDING_DATE
21,GROWS,3,GROWS,GROWS_ON,GROWTH_LOCATION
21,GROWS_ON,2,GROWS,GROWS_ON,GROWTH_LOCATION
22,GREEN_ROMAINE_WAS_SOWN_AND_PLANTED_IN,1,GREY_ROMAINE_WAS_SOWN_AND_PLANTED_IN,GREEN_ROMAINE_WAS_SOWN_AND_PLANTED_IN,ROMAINE_LETUCE_WAS_SOWN_AND_PLANTED_IN
22,GREY_ROMAINE_WAS_SOWN_AND_PLANTED_IN,1,GREY_ROMAINE_WAS_SOWN_AND_PLANTED_IN,GREEN_ROMAINE_WAS_SOWN_AND_PLANTED_IN,ROMAINE_LETUCE_WAS_SOWN_AND_PLANTED_IN
23,PLANTED_NEAR,1,PLANTED_NEAR,PLANTED_NEAR,PLANTED_NEARBY
23,PLANTED_NEARBY,1,PLANTED_NEAR,PLANTED_NEAR,PLANTED_NEARBY
24,TAKE_SOIL_FROM_WINTER_BEDS,1,TAKE_SOIL_FROM_WINTER_BEDS,TAKE_SOIL_FROM_WINTER_BEDS,PREPARE_GARDEN_BEDS
25,IS_TYPE_OF,8,IS_TYPE_OF,IS_TYPE_OF,INSTANCE_OF
25,TYPE_OF,1,IS_TYPE_OF,IS_TYPE_OF,INSTANCE_OF
26,WATERED_BY,4,WATERED_BY,WATERED_BY,WATERED_AT
26,WATERED_AT,2,WATERED_BY,WATERED_BY,WATERED_AT
26,WATERED_IN,1,WATERED_BY,WATERED_BY,WATERED_AT
26,WATERED_ON,1,WATERED_BY,WATERED_BY,WATERED_AT
27,PLANTED_WITH,3,PLANTED_WITH,PLANTED_WITH,PLANTED_WITH
27,IS_PLANTED_WITH,1,PLANTED_WITH,PLANTED_WITH,PLANTED_WITH
28,IS_SURROUNDDED_WITH,1,SURROUNDED_BY,SURROUNDED_BY,SURROUNDS
28,SURROUNDED_BY,1,SURROUNDED_BY,SURROUNDED_BY,SURROUNDS
29,CONTROLLED_BY,1,CONTROLLED_BY,CONTROLLED_BY,CONTROLS
29,IS_CONTROLLED_BY,1,CONTROLLED_BY,CONTROLLED_BY,CONTROLS
30,GROWN_IN,57,GROWN_IN,GROWN_IN,GROWN_AT_OR_IN
30,GROWN_AT,1,GROWN_IN,GROWN_IN,GROWN_AT_OR_IN
31,AFFECTED_BY_WEATHER_CONDITIONS,4,AFFECTED_BY_WEATHER_CONDITIONS,AFFECTED_BY_WEATHER_CONDITIONS,AFFECTED_BY_WEATHER_CONDITIONS
31,AFFECTED_BY_WEATHER_CONDITION,3,AFFECTED_BY_WEATHER_CONDITIONS,AFFECTED_BY_WEATHER_CONDITIONS,AFFECTED_BY_WEATHER_CONDITIONS
31,AFFECTED_BY_WEATHER,2,AFFECTED_BY_WEATHER_CONDITIONS,AFFECTED_BY_WEATHER_CONDITIONS,AFFECTED_BY_WEATHER_CONDITIONS
31,AFFECTED_BY_CLIMATE_CONDITIONS,1,AFFECTED_BY_WEATHER_CONDITIONS,AFFECTED_BY_WEATHER_CONDITIONS,AFFECTED_BY_WEATHER_CONDITIONS
