cluster_id,name,count,representative
0,MADE_OF,3,MADE_OF
0,MADE_FROM,2,MADE_OF
0,IS_CREATED_FROM,1,MADE_OF
0,IS_CREATED_IN,1,MADE_OF
0,IS_MADE_OF,1,MADE_OF
0,MADE_WITH,1,MADE_OF
1,IS_HARVESTED_IN,15,IS_HARVESTED_IN
1,HARVESTED_IN,5,IS_HARVESTED_IN
1,HARVESTED_FROM,3,IS_HARVESTED_IN
1,HARVESTED_AT,2,IS_HARVESTED_IN
1,HARVESTED_DURING,2,IS_HARVESTED_IN
1,HARVESTED,1,IS_HARVESTED_IN
1,HARVESTED_BY,1,IS_HARVESTED_IN
1,HARVESTED_IN_MONTH,1,IS_HARVESTED_IN
1,HARVESTED_IN_MONTHS_OF,1,IS_HARVESTED_IN
1,HARVESTED_ON,1,IS_HARVESTED_IN
1,IS_HARVESTED,1,IS_HARVESTED_IN
2,GIVEN_AIR_GRADUALLY,1,TREATED_WITH_AIR
2,TREATED_WITH_AIR,1,TREATED_WITH_AIR
3,EMPLOYED_IN_MARKET_GARDENING,1,EMPLOYED_IN_MARKET_GARDENING
3,MARKET_GARDENER_WORKERS_FROM_PROVINCE,1,EMPLOYED_IN_MARKET_GARDENING
4,WATERED_BY,4,WATERED_BY
4,WATERED_WITH,4,WATERED_BY
4,WATERED_AT,2,WATERED_BY
4,AFFECTED_BY_WATERING,1,WATERED_BY
4,WATERED_AGAINST,1,WATERED_BY
4,WATERED_AT_TIME,1,WATERED_BY
4,WATERED_DUE_TO,1,WATERED_BY
4,WATERED_IN,1,WATERED_BY
4,WATERED_ON,1,WATERED_BY
5,CONTAINS,7,CONTAINS
5,CONTAINING,1,CONTAINS
5,CONTAINS_OR_HAS,1,CONTAINS
5,CONTAINS_OR_HAS_PARTS,1,CONTAINS
6,AUTHORED_BY,2,AUTHORED_BY
6,PUBLISHED_AT,1,AUTHORED_BY
6,PUBLISHED_BY,1,AUTHORED_BY
7,HAS_PART,5,HAS_PART
7,IS_PART_OF,2,HAS_PART
7,PART_OF,2,HAS_PART
7,CONTAINS_PART_OF,1,HAS_PART
7,HAS_PARTS,1,HAS_PART
8,PREVENTED_BY,1,PREVENTS
8,PREVENTS,1,PREVENTS
9,RELATIONSHIP_TYPE_TREATED_WITH,2,RELATIONSHIP_TYPE_TREATED_WITH
9,RELATIONSHIP_TYPE_PLANTED_IN,1,RELATIONSHIP_TYPE_TREATED_WITH
10,KEPT_AT_SAME_LEVEL_AS,1,KEPT_AT_SAME_LEVEL_AS
10,STORED_IN_SAME_CONDITION,1,KEPT_AT_SAME_LEVEL_AS
11,AFFECTED_BY_AGRICULTURAL_PRACTICE,1,AFFECTED_BY_PLANTING_METHOD
11,AFFECTED_BY_CULTIVATION_METHOD,1,AFFECTED_BY_PLANTING_METHOD
11,AFFECTED_BY_PLANTING_METHOD,1,AFFECTED_BY_PLANTING_METHOD
12,ALTERNATIVELY_PREFFERED_FOR,1,PREFERRED_BY
12,PREFERRED_BY,1,PREFERRED_BY
12,PREFERRED_OVER,1,PREFERRED_BY
12,PREFFERED_FOR,1,PREFERRED_BY
13,AWARDED_BY,1,AWARDED_BY
13,AWARDED_IN_COMPETITION,1,AWARDED_BY
14,PEST_CONTROL_MEASURE_USED_AGAINST,1,USED_FOR_PEST_CONTROL
14,USED_FOR_PEST_CONTROL,1,USED_FOR_PEST_CONTROL
15,NEEDS_SHADE,1,SHaded_IN
15,PROVIDES_SHADE,1,SHaded_IN
15,SHADED_WITH,1,SHaded_IN
15,SHaded_IN,1,SHaded_IN
16,PLANTED_IN_ROWS,5,PLANTED_IN_ROWS
16,PLANTED_IN_LAYER,2,PLANTED_IN_ROWS
16,PLANTED_IN_STAGE_OF_GROWTH,1,PLANTED_IN_ROWS
16,PLANTED_IN_rows,1,PLANTED_IN_ROWS
17,RESEMBLES,1,RESEMBLES
17,RESEMBLES_PLANT_FAMILY,1,RESEMBLES
18,AFFECTED_BY_WEATHER_CONDITIONS,4,AFFECTED_BY_WEATHER_CONDITIONS
18,AFFECTED_BY_WEATHER_CONDITION,3,AFFECTED_BY_WEATHER_CONDITIONS
18,AFFECTED_BY_WEATHER,2,AFFECTED_BY_WEATHER_CONDITIONS
18,AFFECTED_BY_CLIMATE_CONDITIONS,1,AFFECTED_BY_WEATHER_CONDITIONS
18,AFFECTED_BY_WEATHER_CONDITIONS_OF,1,AFFECTED_BY_WEATHER_CONDITIONS
18,RELATED_TO_WEATHER_CONDITIONS,1,AFFECTED_BY_WEATHER_CONDITIONS
19,OCCURS_IN,1,OCCURS_IN
19,OCCURS_WITHIN_LOCATION,1,OCCURS_IN
20,HAS_GROWTH_STAGE,5,HAS_GROWTH_STAGE
20,GROWTH_STAGE,3,HAS_GROWTH_STAGE
20,GROWTH_STAGE_TRANSITION_ON,2,HAS_GROWTH_STAGE
20,FOLLOWS_GROWTH_STAGE_OF,1,HAS_GROWTH_STAGE
20,GROWTH_STAGE_CHANGE,1,HAS_GROWTH_STAGE
20,HAS_GROWTH_STAGES,1,HAS_GROWTH_STAGE
21,PLANTED_IN_POTTING_SOIL,3,PLANTED_IN_POTTING_SOIL
21,POTTING_IN,1,PLANTED_IN_POTTING_SOIL
21,TREATED_WITH_POTTING_SOIL,1,PLANTED_IN_POTTING_SOIL
22,PLANTED_ON_DATE,3,PLANTED_ON_DATE
22,HAS_PLANTING_DATE,1,PLANTED_ON_DATE
22,PLANTED_AT_TIME,1,PLANTED_ON_DATE
22,PLANTING_DATE,1,PLANTED_ON_DATE
23,GROWS_IN,28,GROWS_IN
23,GROWS,3,GROWS_IN
23,GROWN_IN_SEQUENCE,2,GROWS_IN
23,GROWS_ON,2,GROWS_IN
23,GROWS_TO_HEIGHT,2,GROWS_IN
23,GROWS_INTO,1,GROWS_IN
23,GROWS_IN_STRUCTURES,1,GROWS_IN
23,GROWS_WITHIN,1,GROWS_IN
24,PLOUGHED_BY,1,PLOUGHED_BY
24,PLOWED_WITH,1,PLOUGHED_BY
25,HAS_GROWTH_CYCLE,1,HAS_GROWTH_CYCLE
25,HAS_SPECIFIC_GROWTH_CYCLE,1,HAS_GROWTH_CYCLE
