cluster_id,representative,total_count,members
13,PLANTED_IN,408,143
0,AFFECTED_BY,149,51
4,RELATES_TO,100,64
6,USES_EQUIPMENT,74,35
7,TREATED_WITH,59,35
28,CONTAINS,56,38
2,COVERED_WITH,56,23
5,REQUIRES,41,34
70,VARIETY_OF,39,12
57,HAS_GROWTH_STAGE,25,14
49,PROTECTED_FROM,23,12
69,TRANSPLANTED_TO,19,10
23,AFFECTED_BY_RELATIONSHIP,15,6
10,SIMILAR_TO,14,12
62,IS_TYPE_OF,12,4
78,SOIL_TYPE_IN,12,12
141,CROP_PLANTING_RELATIONSHIP,12,7
19,SEEDLINGS_WERE_THINNED_OUT,11,8
38,WARMED_UP_IN_WINTER,11,9
44,USES_MANURE_IN,11,11
112,DIFFERS_FROM,11,7
68,PRODUCES_SEEDS,10,9
56,IS_PRIZED_FOR_EARLINESS,9,8
34,AUTHORED_BY,9,7
48,SPREAD_WITH,8,7
35,EMPLOYED_IN_MARKET_GARDENING,7,7
39,PREFERRED_BY,7,7
63,IS_HEATED,7,7
14,CUT_ABOVE_LEAF,7,6
90,SEED_COLLECTION_METHOD,6,5
61,REPLACED,6,6
43,MATURITY_TIME_IN_MONTHS,6,3
41,REMOVE_COTYLEDONS,6,6
72,UNDERGOES,6,5
76,IS_PRONE_TO,5,5
15,FERTILIZER_RECOMMENDATION,5,5
64,SUMMER_CROP,5,5
22,PRUNED_WITH,5,5
55,LAND_AND_RELATION,5,5
82,HAS_COST,5,3
31,PROBED_AT_TIME_PERIOD,4,4
25,RIPENS_IN,4,4
1,WATERED_EVERY_X_DAYS_IN_CONDITION_Y,4,3
9,MEASURED_BY_DISTANCE,4,4
71,FRAME_SUPPORTS,4,2
125,FOLLOWED_BY,4,4
137,LETTUCE_GROWTH_STAGE,4,3
114,BLACK_RADISH_DOES_NOT_GO_TO_SEED_IN_SAME_YEAR,4,4
18,FACE_SOUTH,4,3
21,ARE_THINNED_IN_SAME_WAY,4,3
20,LIVES_IN,4,4
67,LATER_THAN_YORK_CABBAGE,3,3
8,DOES_NOT_HEAD,3,3
65,GROWNINCONDITIONS,3,3
46,DISEASE_ASSOCIATION,3,3
27,GROWN_WITHOUT,3,3
142,USED_IN_FORCED_CULTIVATION,3,3
11,GREY_ROMAINE_WAS_SOWN_AND_PLANTED_IN,3,3
108,FIELD_LOCATION,3,3
58,GERMINATED_IN,3,3
30,SOIL_PLACED_IN_BOXES,3,3
45,MOVE_BACK,3,3
73,BURIED_WITH,3,3
24,BREAK_UP_LAYER,3,3
16,REQUIRES_MORE_HUMAN_RESOURCES_THAN,3,2
86,SEPARATELY_HANDLED,3,3
52,MANNES_CONTAIN,3,2
33,PRACTICED_IN,3,3
53,WINTER_CHERVIL_SOWN_IN,3,3
32,WEIGHTED,3,3
37,CAULIFLOWER_WAS_PLANTED_IN,3,3
121,PULLED_OUT_AT,2,2
102,SYMPTOM_OF,2,1
135,DOORMAT_TIGHTENING,2,2
132,GATHERS_AT,2,2
47,YIELDS_IN,2,2
80,FILL_PATH_WITH,2,2
59,ADVANCES_IN_TIME,2,2
77,ADOS_CONSTRUCTED_WITH,2,2
17,ACQUIRED_QUALITY,2,2
40,DOMED_SHAPE_OF_BEDS,2,2
12,FLOWERS_IN,2,2
98,DEGENERATED_INTO,2,2
88,ESTABLISHED_FOR_ESPALIERS_OF,2,2
147,MAT_REMOVED_DURING_DAYLIGHT,2,2
146,HAD_COMPETITION_OPEN,2,2
42,PICKED_BEFORE_RIPENING_ON_VINE,2,2
123,COUCHED_IN,2,2
60,REPLANTING,2,2
29,REVENUE_OF_MARKET_GARDENING_IN_PARIS,2,2
26,BASED_ON_PROGRAM_OF,2,2
36,PEAS_GROW_FROM,2,2
74,BED_PREPARATION_TECHNIQUE,2,2
106,SEED_PRODUCTION_PREREQUISITE,2,2
54,LOOPED_AT,2,2
51,LAND_SHAPED_INTO_SLOPE,2,2
3,HAS_ROOT_DEPTH_REACHING,2,2
136,USED_TO_EDGE,2,2
138,HASBEGINNING,2,2
104,PEOPLE_RELATIONSHIP_WORK_ALLOCATION,2,2
118,SEED_STORAGE_LIFETIME,2,1
89,AIMED_AT_PRODUCING_MANUAL_FOR,1,1
111,ASPARAGUS_VARIEY_GROWN_IN_GREENHOUSE,1,1
127,ALTERNATIVE_OPTION_FOR_SPACE_SAVING_RECHAUD,1,1
105,AFFECTED_BY_POLICE_BAN,1,1
140,EXHIBIT_LONG_SEED_VIABILITY,1,1
149,DEPANELLED_AT_STAGE,1,1
129,DESCRIBED_IN_YEAR,1,1
126,DOES_NOT_NEED_TRANSPLANTING_DUE_TO_SOIL_CONDITION,1,1
143,FOUNDED_PRIZE,1,1
133,CUT_AT_THIRD_SHOOT,1,1
95,COIFFEE,1,1
128,CANBEPRUNED,1,1
83,BELL_MARKED_AT,1,1
113,COMPETES_WITH_REGIONAL_CROP_PRODUCERS,1,1
97,CULTIVATEDON_SOUTH_COAST,1,1
116,CULLED_FROM_NURSERY,1,1
91,ENTITY_HISTORY_ASSOCIATION,1,1
103,FEARLESS_OF,1,1
99,EXTRACTED_FROM_ECONOMICS_DATA,1,1
92,LARD_WITH_SUBSTANCE_OR_EQUIPMENT,1,1
