cluster_id,name,count,representative
0,YIELDS_IN,1,YIELDS_IN
1,WORKS_WITH,1,WORKS_WITH
2,WOOD_DOES_NOT_INTERACT_WITH_MANURE_DURING_PREPARATION,1,WOOD_DOES_NOT_INTERACT_WITH_MANURE_DURING_PREPARATION
3,WINTER_CHERVIL_WITHSTANDS,1,WINTER_CHERVIL_WITHSTANDS
4,WORKS_AS,1,WORKS_AS
5,WATERED_ON,1,WATERED_ON
6,WINTER_CHERVIL_SOWN_IN,1,WINTER_CHERVIL_SOWN_IN
7,WATERED_WITHIRRIGATION_SYSTEM,1,WATERED_WITHIRRIGATION_SYSTEM
8,WATERED_IN,1,WATERED_IN
9,WATERED_AT_TIME,1,WATERED_AT_TIME
10,WEIGHTED,1,WEIGHTED
11,WATERED_BY,4,WATERED_BY
12,WARMED_UP_IN_WINTER,2,WARMED_UP_IN_WINTER
13,WATERED_WHEN_SOIL_DRIES_OUT,1,WATERED_WHEN_SOIL_DRIES_OUT
14,USES_FOR_TRANSPORTATION,1,USES_FOR_TRANSPORTATION
15,WATERED_ABUNDANTLY,1,WATERED_ABUNDANTLY
16,USES_UP,2,USES_UP
17,VARIETY_OF,6,VARIETY_OF
18,USES_TO_ACCESS,1,USES_TO_ACCESS
19,WATERED_AGAINST,1,WATERED_AGAINST
20,USED_FOR_WATERING,1,USED_FOR_WATERING
21,USES_EQUIPMENT,7,USES_EQUIPMENT
22,WATERED_WITH,4,WATERED_WITH
23,WAS_KNOWN_AS_EARLY_PRODUCE_TYPE,1,WAS_KNOWN_AS_EARLY_PRODUCE_TYPE
24,WATERED_AT,2,WATERED_AT
25,USES_FOR_WORK,1,USES_FOR_WORK
26,USED_TO_PROTECT_FROM,1,USED_TO_PROTECT_FROM
27,WATERED_AFTER_PLANTING,1,WATERED_AFTER_PLANTING
28,STRUCTURED_WITH,1,STRUCTURED_WITH
29,USEFUL_FOR,1,USEFUL_FOR
30,USED_IN,4,USED_IN
31,VISITED_DURING_STORAGE,1,VISITED_DURING_STORAGE
32,USES_TO_MAKE_MULCH,2,USES_TO_MAKE_MULCH
33,USES_MANURE_IN,1,USES_MANURE_IN
34,USED_TO_ESTABLISH_ESPALIERS_FOR,1,USED_TO_ESTABLISH_ESPALIERS_FOR
35,USED_FOR_LOADING,2,USED_FOR_LOADING
36,USES_SOIL_TYPE,1,USES_SOIL_TYPE
37,USED_IN_SALADS_WITH,1,USED_IN_SALADS_WITH
38,USES_TOOL,1,USES_TOOL
39,USES,5,USES
40,USED_TO_EDGE,1,USED_TO_EDGE
41,TREATED_WITH_AIR,1,TREATED_WITH_AIR
42,USED_FOR_HARVESTING,1,USED_FOR_HARVESTING
43,USED_TO_PREVENT,2,USED_TO_PREVENT
44,USED_FOR_MULCHING,1,USED_FOR_MULCHING
45,WATERED_DUE_TO,1,WATERED_DUE_TO
46,WATERED_EVERY_X_DAYS_IN_CONDITION_Y,2,WATERED_EVERY_X_DAYS_IN_CONDITION_Y
47,SEED_SOWN_ON,1,SEED_SOWN_ON
48,SUPPORTED_BY,2,SUPPORTED_BY
49,TRANSPLANTED_FROM,1,TRANSPLANTED_FROM
50,SYMPTOM_OF,2,SYMPTOM_OF
51,TRANSPLANTED_INTO,4,TRANSPLANTED_INTO
52,USED_AS_FERTILIZER,2,USED_AS_FERTILIZER
53,USED_TO_CREATE,1,USED_TO_CREATE
54,SPRING_CHERVIL_GROWN_FROM,1,SPRING_CHERVIL_GROWN_FROM
55,TIED_TO,1,TIED_TO
56,UNDERGOES,2,UNDERGOES
57,REMOVE_FROM_LEAF_TIPS,1,REMOVE_FROM_LEAF_TIPS
58,SEED_STORAGE_LIFETIME,2,SEED_STORAGE_LIFETIME
59,TREATED_WITH,13,TREATED_WITH
60,USED_TO_BRING_VEGETABLES_TO_MARKET,1,USED_TO_BRING_VEGETABLES_TO_MARKET
61,USED_FOR_LARDING,1,USED_FOR_LARDING
62,TAKES_LONGER_TO_MATURATE,1,TAKES_LONGER_TO_MATURATE
63,SOWN_WITH_DIFFERENT_METHODS,1,SOWN_WITH_DIFFERENT_METHODS
64,TREATED_WITH_WATER_TYPE,1,TREATED_WITH_WATER_TYPE
65,TRENCH_BEDDED_WITH,1,TRENCH_BEDDED_WITH
66,USES_AS_FERTILIZER,1,USES_AS_FERTILIZER
67,USED_IN_FORCED_CULTIVATION,1,USED_IN_FORCED_CULTIVATION
68,SHaded_IN,1,SHaded_IN
69,TIME_PERIOD_ASSOCIATION,1,TIME_PERIOD_ASSOCIATION
70,THRIVES_IN_CONDITIONS,1,THRIVES_IN_CONDITIONS
71,SIMILAR_TO,2,SIMILAR_TO
72,TURNIPS_AND_RADISHES_HARVESTED_IN_SUMMER,1,TURNIPS_AND_RADISHES_HARVESTED_IN_SUMMER
73,USES_EQUIPMENT_TO_PERFORM_MARCOTTING,1,USES_EQUIPMENT_TO_PERFORM_MARCOTTING
74,TRANSPLANTED_UNDER,3,TRANSPLANTED_UNDER
75,STORED_IN,3,STORED_IN
76,USED_DURING_HARSH_NIGHTS,1,USED_DURING_HARSH_NIGHTS
77,USES_EQUIPMENT_TYPE,2,USES_EQUIPMENT_TYPE
78,SEPARATELY_HANDLED,1,SEPARATELY_HANDLED
79,USED_TO_COLLECT_MANURE,1,USED_TO_COLLECT_MANURE
80,USED_FOR_PLANTING,1,USED_FOR_PLANTING
81,PLANTED_WITH_SPACING,1,PLANTED_WITH_SPACING
82,USED_FOR_PEST_CONTROL,1,USED_FOR_PEST_CONTROL
83,RIPENS_IN,1,RIPENS_IN
84,TRANSFERRED_THROUGH,1,TRANSFERRED_THROUGH
85,SOIL_TYPE_IN,1,SOIL_TYPE_IN
86,USED_FOR,6,USED_FOR
