cluster_id,name,count,representative
0,PLANTED_IN,84,PLANTED_IN
0,AFFECTED_BY,57,PLANTED_IN
0,GROWN_IN,57,PLANTED_IN
0,GROWS_IN,28,PLANTED_IN
0,COVERED_WITH,24,PLANTED_IN
0,IS_HARVESTED_IN,15,PLANTED_IN
0,TREATED_WITH,13,PLANTED_IN
0,IS_AFFECTED_BY,12,PLANTED_IN
0,IS_TYPE_OF,8,PLANTED_IN
0,CONTAINS,7,PLANTED_IN
0,GROWN_UNDER,7,PLANTED_IN
0,RELATES_TO,7,PLANTED_IN
0,USES_EQUIPMENT,7,PLANTED_IN
0,AFFECTED_BY_RELATIONSHIP,6,PLANTED_IN
0,CROP_PLANTING_RELATIONSHIP,6,PLANTED_IN
0,IS_VARIETY_OF,6,PLANTED_IN
0,LOCATED_IN,6,PLANTED_IN
0,PLANTED_AFTER,6,PLANTED_IN
0,PROTECTED_FROM,6,PLANTED_IN
0,SOWN_IN,6,PLANTED_IN
0,USED_FOR,6,PLANTED_IN
0,USED_WITH,6,PLANTED_IN
0,VARIETY_OF,6,PLANTED_IN
0,AFFECTED_BY_PEST_OR_DISEASE,5,PLANTED_IN
0,DIFFERS_FROM,5,PLANTED_IN
0,EQUIPPED_WITH,5,PLANTED_IN
0,HARVESTED_IN,5,PLANTED_IN
0,HAS_GROWTH_STAGE,5,PLANTED_IN
0,HAS_PART,5,PLANTED_IN
0,HAS_VARIETY,5,PLANTED_IN
0,IS_FILLED_WITH,5,PLANTED_IN
0,IS_PLANTED_IN,5,PLANTED_IN
0,IS_PROTECTED_BY,5,PLANTED_IN
0,PEST_AFFECTS_CROP,5,PLANTED_IN
0,PLANTED_IN_ROWS,5,PLANTED_IN
0,USES,5,PLANTED_IN
0,AFFECTED_BY_WEATHER_CONDITIONS,4,PLANTED_IN
0,CAUSES_DAMAGE_TO,4,PLANTED_IN
0,CROP_GROWTH_STAGE_RELATIONSHIP,4,PLANTED_IN
0,CROP_TYPE,4,PLANTED_IN
0,CROP_VARIETY,4,PLANTED_IN
0,CULTIVATED_IN,4,PLANTED_IN
0,FLOWED_THROUGH,4,PLANTED_IN
0,IS_USED_FOR,4,PLANTED_IN
0,PEST_AFFECTED_BY,4,PLANTED_IN
0,PLACED_ON,4,PLANTED_IN
0,PLANTED_IN_MONTH,4,PLANTED_IN
0,SOWN_AT,4,PLANTED_IN
0,TRANSPLANTED_INTO,4,PLANTED_IN
0,TRANSPLANTED_TO,4,PLANTED_IN
0,TYPE_OF_CROP_VARIETY,4,PLANTED_IN
0,USED_BY,4,PLANTED_IN
0,USED_IN,4,PLANTED_IN
0,WATERED_BY,4,PLANTED_IN
0,WATERED_WITH,4,PLANTED_IN
0,AFFECTED_BY_WEATHER_CONDITION,3,PLANTED_IN
0,AFFECTS_GROWTH_OF,3,PLANTED_IN
0,CAUSED_BY,3,PLANTED_IN
0,COLOCATED_WITH,3,PLANTED_IN
0,CROP_VARIEGY,3,PLANTED_IN
0,CULTIVATED_DURING,3,PLANTED_IN
0,CULTIVATED_USING,3,PLANTED_IN
0,EXPOSED_TO,3,PLANTED_IN
0,FRAME_SUPPORTS,3,PLANTED_IN
0,GROWN_ON,3,PLANTED_IN
0,GROWS,3,PLANTED_IN
0,GROWS_UNDER,3,PLANTED_IN
0,GROWTH_STAGE,3,PLANTED_IN
0,HARVESTED_FROM,3,PLANTED_IN
0,HAS_CHARACTERISTICS,3,PLANTED_IN
0,HAS_COST,3,PLANTED_IN
0,INVOLVES_OPERATION,3,PLANTED_IN
0,IS_COVERED_WITH,3,PLANTED_IN
0,IS_RELATED_TO,3,PLANTED_IN
0,MADE_OF,3,PLANTED_IN
0,MATURITY_TIME_IN_MONTHS,3,PLANTED_IN
0,MIXED_WITH,3,PLANTED_IN
0,PLACED_IN,3,PLANTED_IN
0,PLANTED_AT,3,PLANTED_IN
0,PLANTED_IN_AUTUMN,3,PLANTED_IN
0,PLANTED_IN_POTTING_SOIL,3,PLANTED_IN
0,PLANTED_IN_SEASON,3,PLANTED_IN
0,PLANTED_ON_DATE,3,PLANTED_IN
0,PLANTED_UNDER,3,PLANTED_IN
0,PLANTED_WITH,3,PLANTED_IN
0,REPLACED_WITH_REAL_RELATION_TYPE,3,PLANTED_IN
0,REQUIRES,3,PLANTED_IN
0,SEED_HARVESTED_FROM,3,PLANTED_IN
0,STORED_IN,3,PLANTED_IN
0,TRANSPLANTED_UNDER,3,PLANTED_IN
0,AFFECTED_BY_CONDITION,2,PLANTED_IN
0,AFFECTED_BY_DISEASE,2,PLANTED_IN
0,AFFECTED_BY_PESTS,2,PLANTED_IN
0,AFFECTED_BY_PESTS_OR_DISEASES,2,PLANTED_IN
0,AFFECTED_BY_SOIL_TYPE,2,PLANTED_IN
0,AFFECTED_BY_TEMPERATURE,2,PLANTED_IN
0,AFFECTED_BY_WEATHER,2,PLANTED_IN
0,ARE_RELATED_TO,2,PLANTED_IN
0,ARE_THINNED_IN_SAME_WAY,2,PLANTED_IN
0,ASSOCIATED_WITH,2,PLANTED_IN
0,AUTHORED_BY,2,PLANTED_IN
0,CONNECTED_TO,2,PLANTED_IN
0,CONSISTS_OF,2,PLANTED_IN
0,CONTAINED_BY_SOIL_PIT,2,PLANTED_IN
0,COVERED_BY,2,PLANTED_IN
0,COVERS,2,PLANTED_IN
0,CROP_GROWN,2,PLANTED_IN
0,CROP_VARIEIES,2,PLANTED_IN
0,CULTIVATED,2,PLANTED_IN
0,CULTIVATED_AT,2,PLANTED_IN
0,CULTIVATED_ON,2,PLANTED_IN
0,CULTIVATED_VARIETY,2,PLANTED_IN
0,CUT_ABOVE_LEAF,2,PLANTED_IN
0,DISEASE_AFFECTS_CROP,2,PLANTED_IN
0,EQUIPMENT_USED_IN_STRUCTURE,2,PLANTED_IN
0,FACE_SOUTH,2,PLANTED_IN
0,FERTILIZER_RELATIONSHIP,2,PLANTED_IN
0,GROWN_AT_LOCATION,2,PLANTED_IN
0,GROWN_FROM,2,PLANTED_IN
0,GROWN_IN_SEQUENCE,2,PLANTED_IN
0,GROWS_DURING,2,PLANTED_IN
0,GROWS_ON,2,PLANTED_IN
0,GROWS_TO_HEIGHT,2,PLANTED_IN
0,GROWTH_STAGE_ASSOCIATED_WITH_SEASON,2,PLANTED_IN
0,GROWTH_STAGE_TRANSITION_ON,2,PLANTED_IN
0,HARVESTED_AT,2,PLANTED_IN
0,HARVESTED_DURING,2,PLANTED_IN
0,HAS_REQUIREMENT_FOR_WATERING,2,PLANTED_IN
0,HAS_SEEDS_WITH_COLOR_TENDING_TO_BRICK,2,PLANTED_IN
0,HAVE_SIMILAR_SEED_APPEARANCE_TO,2,PLANTED_IN
0,INTRODUCED_BY,2,PLANTED_IN
0,INVOLVES,2,PLANTED_IN
0,IS_A,2,PLANTED_IN
0,IS_ALSO_RELATED_TO_AS,2,PLANTED_IN
0,IS_ASSOCIATED_WITH,2,PLANTED_IN
0,IS_COVERED_BY,2,PLANTED_IN
0,IS_LOCATED_IN,2,PLANTED_IN
0,IS_NEEDED_TO_FERTILIZE,2,PLANTED_IN
0,IS_NEEDED_TO_MAINTAIN_SOIL_FERTILITY,2,PLANTED_IN
0,IS_PART_OF,2,PLANTED_IN
0,IS_PRIZED_FOR_EARLINESS,2,PLANTED_IN
0,IS_PROTECTED_FROM,2,PLANTED_IN
0,IS_SIMILAR_TO,2,PLANTED_IN
0,IS_STORED_IN,2,PLANTED_IN
0,LETTUCE_GROWTH_STAGE,2,PLANTED_IN
0,MADE_FROM,2,PLANTED_IN
0,MANNES_CONTAIN,2,PLANTED_IN
0,MATURING_ON,2,PLANTED_IN
0,PART_OF,2,PLANTED_IN
0,PLANTED_IN_HOLES_CONTAINING,2,PLANTED_IN
0,PLANTED_IN_LAYER,2,PLANTED_IN
0,PLANTED_ON,2,PLANTED_IN
0,PREPARATION_REQUIRES,2,PLANTED_IN
0,PRODUCES_SEEDS,2,PLANTED_IN
0,PROTECTED_FROM_FROST,2,PLANTED_IN
0,RELATED_TO,2,PLANTED_IN
0,RELATIONSHIP_TYPE_AFFECTED_BY,2,PLANTED_IN
0,RELATIONSHIP_TYPE_TREATED_WITH,2,PLANTED_IN
0,REQUIRES_MORE_HUMAN_RESOURCES_THAN,2,PLANTED_IN
0,REQUIRES_WATERING,2,PLANTED_IN
0,SEEDLINGS_WERE_THINNED_OUT,2,PLANTED_IN
0,SEED_COLLECTION_METHOD,2,PLANTED_IN
0,SEED_STORAGE_LIFETIME,2,PLANTED_IN
0,SIMILAR_TO,2,PLANTED_IN
0,SOWED_ON,2,PLANTED_IN
0,SOWN_AT_SAME_TIME,2,PLANTED_IN
0,SOWN_ON,2,PLANTED_IN
0,SPREAD_WITH,2,PLANTED_IN
0,SUPPORTED_BY,2,PLANTED_IN
0,SYMPTOM_OF,2,PLANTED_IN
0,TOOL_USED_IN_PRACTICE,2,PLANTED_IN
0,TRANSFERRED_TO,2,PLANTED_IN
0,UNDERGOES,2,PLANTED_IN
0,USED_AS_FERTILIZER,2,PLANTED_IN
0,USED_FOR_LOADING,2,PLANTED_IN
0,USED_TO_PREVENT,2,PLANTED_IN
0,USES_EQUIPMENT_TYPE,2,PLANTED_IN
0,USES_TO_MAKE_MULCH,2,PLANTED_IN
0,USES_UP,2,PLANTED_IN
0,WARMED_UP_IN_WINTER,2,PLANTED_IN
0,WATERED_AT,2,PLANTED_IN
0,WATERED_EVERY_X_DAYS_IN_CONDITION_Y,2,PLANTED_IN
0,ABSORBS_HEAT_FROM,1,PLANTED_IN
0,ACQUIRED_QUALITY,1,PLANTED_IN
0,ADJACENT_TO,1,PLANTED_IN
0,ADOS_CONSTRUCTED_WITH,1,PLANTED_IN
0,ADOS_ORIENTED_TOWARD_DIRECTION,1,PLANTED_IN
0,ADVANCES_IN_TIME,1,PLANTED_IN
