cluster_id,name,count,representative,representative_llm,representative_llm_free
0,IS_BENEFICIAL_FOR,2,RECOMMENDED_FOR,IS_BENEFICIAL_FOR,IS_RELEVANT_TO
0,RECOMMENDED_FOR,2,RECOMMENDED_FOR,IS_BENEFICIAL_FOR,IS_RELEVANT_TO
0,BENEFITS_FROM,1,RECOMMENDED_FOR,IS_BENEFICIAL_FOR,IS_RELEVANT_TO
0,IS_GOOD_FOR,1,RECOMMENDED_FOR,IS_BENEFICIAL_FOR,IS_RELEVANT_TO
0,OPTIMAL_TIME_FOR,1,RECOMMENDED_FOR,IS_BENEFICIAL_FOR,IS_RELEVANT_TO
0,IS_USEFUL_FOR,1,RECOMMENDED_FOR,IS_BENEFICIAL_FOR,IS_RELEVANT_TO
0,USEFULNESS_OF,1,RECOMMENDED_FOR,IS_BENEFICIAL_FOR,IS_RELEVANT_TO
1,COMPANION_PLANT_FOR,2,COMPANION_PLANT_FOR,COMPANION_PLANT_FOR,PLANTED_WITH
1,ADJACENT_IN_FIELD_LAYOUT,1,COMPANION_PLANT_FOR,COMPANION_PLANT_FOR,PLANTED_WITH
2,MADE_FROM,3,MADE_FROM,DERIVED_FROM,ORIGINATES_FROM
2,GENERATED_FROM,2,MADE_FROM,DERIVED_FROM,ORIGINATES_FROM
2,MADE_OF,2,MADE_FROM,DERIVED_FROM,ORIGINATES_FROM
2,IS_ORIGINATED_FROM,2,MADE_FROM,DERIVED_FROM,ORIGINATES_FROM
2,CALAISSED_FROM,1,MADE_FROM,DERIVED_FROM,ORIGINATES_FROM
2,DERIVED_FROM,1,MADE_FROM,DERIVED_FROM,ORIGINATES_FROM
2,FREE_FROM,1,MADE_FROM,DERIVED_FROM,ORIGINATES_FROM
2,IMPORTED_FROM,1,MADE_FROM,DERIVED_FROM,ORIGINATES_FROM
2,MANUFACTURED_FROM,1,MADE_FROM,DERIVED_FROM,ORIGINATES_FROM
2,ORIGINATED_FROM_LOCATION,1,MADE_FROM,DERIVED_FROM,ORIGINATES_FROM
2,ORIGINATED_IN,1,MADE_FROM,DERIVED_FROM,ORIGINATES_FROM
2,RIPE_FROM,1,MADE_FROM,DERIVED_FROM,ORIGINATES_FROM
3,CUT_AT,2,CUT_AT,CUT_AT,PRUNE_OR_CUT
3,CUT_BACK_REGULARLY,1,CUT_AT,CUT_AT,PRUNE_OR_CUT
3,CUT_BY,1,CUT_AT,CUT_AT,PRUNE_OR_CUT
3,CUT_DURING,1,CUT_AT,CUT_AT,PRUNE_OR_CUT
3,CUT_IN_YEAR,1,CUT_AT,CUT_AT,PRUNE_OR_CUT
3,CUT_WITH,1,CUT_AT,CUT_AT,PRUNE_OR_CUT
3,HAS_PRUNING_PRACTICE,1,CUT_AT,CUT_AT,PRUNE_OR_CUT
3,HAS_PRUNING_STAGE,1,CUT_AT,CUT_AT,PRUNE_OR_CUT
3,PRUNE_AFTER_PLANTING,1,CUT_AT,CUT_AT,PRUNE_OR_CUT
3,PRUNED_AT,1,CUT_AT,CUT_AT,PRUNE_OR_CUT
3,PRUNED_FOR_HEALTH,1,CUT_AT,CUT_AT,PRUNE_OR_CUT
3,PRUNED_TO_LENGTH,1,CUT_AT,CUT_AT,PRUNE_OR_CUT
3,PRUNED_USING_METHOD,1,CUT_AT,CUT_AT,PRUNE_OR_CUT
3,PRUNED_WITHIN_PERIOD,1,CUT_AT,CUT_AT,PRUNE_OR_CUT
3,REQUIRES_PRUNING,1,CUT_AT,CUT_AT,PRUNE_OR_CUT
3,SELECTED_AFTER_PRUNING,1,CUT_AT,CUT_AT,PRUNE_OR_CUT
4,USED_WITH,19,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_FOR,10,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_IN,9,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_IN_CONJUNCTION_WITH,9,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_BY,6,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_IN_EQUIPMENT,2,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_IN_PROCESS,2,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_ON,2,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_TO_LOAD,2,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_TO_PREVENT,2,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USES,2,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USES_EQUIPMENT,2,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,APPLIED_AT,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,APPLIED_IN,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,APPLIED_TO,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,EQUIPMENT_USED_BY,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,HAS_TOOL,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,LOCATED_IN_EQUIPMENT,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,PRACTICE_INVOLVES_TOOLS,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,SERVES_AS,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,SUPPORTED_BY_TOOLS_AND_EQUIPMENT,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_AS,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_AS_CONDIMENT_IN,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_AS_MATERIAL_FOR,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_BEFORE,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_DURING,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_FOR_BEATING,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_FOR_COOKING,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_FOR_CUTTING,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_FOR_TRANSPORTATION,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_FOR_TYING,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_IN_CONSTRUCTION_OF,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_IN_LAYER,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_IN_METHOD,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_IN_PRACTICE,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_TO_SEW,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USED_WITH_PRACTICE,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USES_FOR_WORK,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USES_INPUT_FOR_CARE,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,USES_TO_PERFORM_ACTION,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,IS_WORKED_ON_BY_TOOL,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
4,WORKS_AS,1,USED_WITH,USED_WITH,USED_WITH_OR_BY
5,WATERED_WITH,4,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,REQUIRES_WATERING,3,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,WATERED_BY,3,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,WATERED_IN,3,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,CAN_BE_IRRIGATED_WITH,2,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,IRRIGATION_METHOD,2,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,USED_FOR_WATERING,2,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,WATERED_IN_TIME_FRAME,2,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,WATERED_REGULARLY,2,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,AFFECTED_BY_WATER_LOVING,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,IRRIGATION_USED_IN_PRACTICE,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,NEEDS_WATERING,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,NEEDSIRRIGATION,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,PROVIDED_WITH_WATER_FROM_MANURE,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,REDUCES_WATERING_NEEDS_OF,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,REQUIRE_WATERING_IN_CONDITIONS,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,REQUIRES_FREQUENT_WATERING,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,REQUIRES_REGULAR_WATERING,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,REQUIRES_WATERING_SCHEDULE,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,SHOULD_NOT_BE_OVER_WATERED,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,TREATED_WITH_IRRIGATION_METHOD,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,USED_TO_WATER,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,USES_WATERING_METHOD,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,WATER_AMOUNT_APPLIED_AT_AREA_ON_DATE,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,WATERED_AFTER_PLANTING,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,WATERED_AGAINST,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,WATERED_BEFORE_PLANTING,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,WATERED_DURING,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,WATERED_IN_LAYERS,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,WATERED_MORE_OFTEN_THAN,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,WATERED_ON,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,WATERED_WITH_COLD_WATER_FROM_WELLS,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,WATERING_ESSENTIAL_FOR_VEGETABLE_GROWTH,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,WATERING_NECESSITY_DETERMINED_BY,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
5,WATERING_PRACTICE,1,WATERED_WITH,WATERED_WITH,WATERING_RELATION
