cluster_id,name,count,representative,representative_llm,representative_llm_free
0,JUNE_ASSOCIATED_EVENT,1,JUNE_ASSOCIATED_EVENT,JUNE_ASSOCIATED_EVENT,SEASON_ASSOCIATED_EVENTS
0,SPRING_ASSOCIATED_EVENTS,1,JUNE_ASSOCIATED_EVENT,JUNE_ASSOCIATED_EVENT,SEASON_ASSOCIATED_EVENTS
1,SOIL_TYPE_FOR_CROP,2,SOIL_TYPE_FOR_CROP,SOIL_TYPE_RELATIONSHIP,SOIL_TYPE_RELATIONSHIP
1,SOIL_TYPE_RELATIONSHIP,2,SOIL_TYPE_FOR_CROP,SOIL_TYPE_RELATIONSHIP,SOIL_TYPE_RELATIONSHIP
1,CONTAINS_SOIL_TYPE,1,SOIL_TYPE_FOR_CROP,SOIL_TYPE_RELATIONSHIP,SOIL_TYPE_RELATIONSHIP
1,LOCATED_IN_FIELD_TYPE,1,SOIL_TYPE_FOR_CROP,SOIL_TYPE_RELATIONSHIP,SOIL_TYPE_RELATIONSHIP
1,PLANTED_IN_SOIL_TYPE,1,SOIL_TYPE_FOR_CROP,SOIL_TYPE_RELATIONSHIP,SOIL_TYPE_RELATIONSHIP
1,PLANTED_ON_SOIL_TYPE,1,SOIL_TYPE_FOR_CROP,SOIL_TYPE_RELATIONSHIP,SOIL_TYPE_RELATIONSHIP
1,SOIL_TYPE_AFFECTED_BY,1,SOIL_TYPE_FOR_CROP,SOIL_TYPE_RELATIONSHIP,SOIL_TYPE_RELATIONSHIP
1,SOIL_TYPE_ASSOCIATED_WITH_CROP,1,SOIL_TYPE_FOR_CROP,SOIL_TYPE_RELATIONSHIP,SOIL_TYPE_RELATIONSHIP
1,SOIL_TYPE_IMPACT_ON_CROP,1,SOIL_TYPE_FOR_CROP,SOIL_TYPE_RELATIONSHIP,SOIL_TYPE_RELATIONSHIP
2,IS_STORED_IN,6,IS_STORED_IN,FOUND_IN,LOCATED_IN
2,FOUND_IN,2,IS_STORED_IN,FOUND_IN,LOCATED_IN
2,ARE_NOT_FOUND_IN,1,IS_STORED_IN,FOUND_IN,LOCATED_IN
3,SEED_CHARACTERISTIC,3,SEED_CHARACTERISTIC,HAS_CHARACTERISTIC,HAS_CHARACTERISTIC
