cluster_id,name,count,representative,representative_llm,representative_llm_free
0,USES_TO_MAKE_MULCH,3,USES_TO_MAKE_MULCH,USES_MANURE_IN,MANURE_RELATED
0,MANURE_TYPE_COMPARISON,2,USES_TO_MAKE_MULCH,USES_MANURE_IN,MANURE_RELATED
0,USED_TO_PLANT_IN_CONVEX_LAYER_OF_MANURE,2,USES_TO_MAKE_MULCH,USES_MANURE_IN,MANURE_RELATED
0,AFFECTED_BY_MANURE_FERTILITY,1,USES_TO_MAKE_MULCH,USES_MANURE_IN,MANURE_RELATED
0,CONSISTS_OF_SOIL_AND_MANURE,1,USES_TO_MAKE_MULCH,USES_MANURE_IN,MANURE_RELATED
0,COVERED_WITH_MANURE,1,USES_TO_MAKE_MULCH,USES_MANURE_IN,MANURE_RELATED
0,CAN_BE_FORCED_IN_NOVEMBER_WITH_16_CM_COMPOST_LAYER_AND_CLOVER,1,USES_TO_MAKE_MULCH,USES_MANURE_IN,MANURE_RELATED
0,GROWN_IN_MANURE_FILLED_PITS,1,USES_TO_MAKE_MULCH,USES_MANURE_IN,MANURE_RELATED
0,INPUT_USED_FOR_MULCHING,1,USES_TO_MAKE_MULCH,USES_MANURE_IN,MANURE_RELATED
0,MANURE_LAYERED_OVER,1,USES_TO_MAKE_MULCH,USES_MANURE_IN,MANURE_RELATED
0,MANURE_PREPARATION,1,USES_TO_MAKE_MULCH,USES_MANURE_IN,MANURE_RELATED
0,MULCHED_UNDER,1,USES_TO_MAKE_MULCH,USES_MANURE_IN,MANURE_RELATED
0,PROCESSES_MANURE_IN,1,USES_TO_MAKE_MULCH,USES_MANURE_IN,MANURE_RELATED
0,TRENCH_BEDDED_WITH,1,USES_TO_MAKE_MULCH,USES_MANURE_IN,MANURE_RELATED
0,USES_MANURE_IN,1,USES_TO_MAKE_MULCH,USES_MANURE_IN,MANURE_RELATED
1,REMOVED_FROM,3,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,CUT_AT,2,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,CAN_BE_LEFT_IN,2,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,REMOVED_WITH,2,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,REMOVES,2,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,CUT_BACK_REGULARLY,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,CUT_BY,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,CUT_DURING,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,CUT_IN_YEAR,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,CUT_WITH,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,DEPANELLED_AT,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,HAS_PRUNING_PRACTICE,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,HAS_PRUNING_STAGE,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,HAY_REMOVED_DURING_PREPARATION,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,LEFT_ON_TEENS_UNTIL,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,NEEDS_TO_BE_REMOVED_FROM_CLOCHES_WHEN_SUN_APPEARS,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,PRICKED_OUT_IN,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,PRUNE_AFTER_PLANTING,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,PRUNED_AT,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,PRUNED_FOR_HEALTH,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,PRUNED_TO_LENGTH,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,PRUNED_USING_METHOD,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,PRUNED_WITHIN_PERIOD,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,PULLED_OUT_AT,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,REMOVE_DURING_PLANTING,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,IS_REMOVED_AFTER_SELECTION,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,REMOVED_DURING,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,REMOVED_FROM_PATHS_OF,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,REMOVED_ON,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,REMOVED_ON_DATE,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,REMOVES_SPREAD,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,REQUIRES_PRUNING,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,SELECTED_AFTER_PRUNING,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,THINNING_METHOD,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,TOOL_USED_FOR_THINNING,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
1,USES_TO_REMOVE,1,REMOVED_FROM,REMOVED_FROM,PRUNE_REMOVED_CUT
2,IS_A_MEMBER_OF,1,RECIPIENT_OF,IS_A_MEMBER_OF,RECEIVED_ACTION
2,RECEIVES_HOEING,1,RECIPIENT_OF,IS_A_MEMBER_OF,RECEIVED_ACTION
2,RECIPIENT_OF,1,RECIPIENT_OF,IS_A_MEMBER_OF,RECEIVED_ACTION
2,RELIGIOUS_CEREMONY_ATTENDED_BY,1,RECIPIENT_OF,IS_A_MEMBER_OF,RECEIVED_ACTION
2,RENEWED_APPEAL,1,RECIPIENT_OF,IS_A_MEMBER_OF,RECEIVED_ACTION
3,IS_REPLACED_BY,6,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,DIFFERS_IN_RUNNIG_FROM,4,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,IS_COMPARED_TO,2,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,GREENER_THAN,2,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,HAS_DIFFERENT_CHARACTERISTICS_THAN,2,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,SUPERIOR_TO,2,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,USED_INSTEAD_OF,2,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,ALTERNATIVE_TO,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,ARE_ALTERNATIVELY_lined_WITH,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,ALTERNATIVELY_PLANTED_WITH,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,ALTERNATIVELY_PREFFERED_FOR,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,BENEFITS_ACCESSIBILITY,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,COMPARED_WITH_METHODS,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,COMPETES_WITH,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,DIFFERENT_CULTURE_THAN,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,IS_DIFFERENT_FROM,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,DIFFERS_FROM,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,DIFFERS_FROM_PARENT_PLANT,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,DIFFERS_IN,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,DIFFERS_IN_ACCESSIBILITY,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,DIFFERS_IN_FLESH_COLOR_FROM,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,DIFFERS_IN_GROWTH_FROM,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,DIFFERS_IN_QUALITY_FROM,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,DIFFERS_IN_SHAPE_FROM,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,DIFFERS_IN_SIZE_AND_LATER_BY,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,IS_EASIER_TO_WORK_WITH_THAN,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,GROWS_AT_DIFFERENT_RATES_THAN,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,HAS_WIDER_LEAVES_THAN,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,IS_INFERIOR_TO,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,IS_LESS_ACIDIC_THAN,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,LESS_COMMON_THAN,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,LESS_SENSITIVE_THAN,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,MADE_FROM_CAST_IRON_ALTERNATIVELY,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,MADE_FROM_SANDSTONE_ALTERNATIVELY,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,MADE_OF_STONEWARE_ALTERNATIVELY,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,IS_MORE_APPETIZING_THAN,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,MORE_FRAGILE_THAN,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,OPTIONALLY_ADDED,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,RECOGNIZED_BY_BROADER_LEAVES_THAN,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,REPLACEBY_IN_SEASON,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,REPLACED_WITH,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3, REPLACES,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
3,-is_superior_to-relationship,1,IS_REPLACED_BY,DIFFERS_FROM,DIFFERS_FROM
4,CAN_BE_AFFECTED_BY,85,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,AFFECTED_BY_WEATHER_CONDITIONS,7,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,AFFECTED_BY_WEATHER_CONDITION,5,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,PEST_AFFECTED_BY,5,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,PEST_AFFECTS_CROP,5,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,AFFECTED_BY_WEATHER,3,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,AFFECTS,3,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,AFFECTS_THE_GROWTH_OF,3,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,DISEASE_AFFECTED_BY,3,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,IS_IMPACTED_BY,3,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,IS_PRONE_TO,3,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,AFFECTED_BY_MELON_PRUNING,2,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,AFFECTED_BY_PEST_OR_DISEASE,2,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,AFFECTED_BY_TEMPERATURE,2,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,CAUSES_CONDITION,2,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,IS_DIFFICULT_TO_DETERMINE_FOR,2,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,DISEASE_AFFECTS_CROP,2,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,ARE_RESISTANT_TO,2,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,AFFECTED_BY_AGE,1,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,AFFECTED_BY_CONDITION,1,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,AFFECTED_BY_DISEASE,1,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,AFFECTED_BY_ENVIRONMENTAL_CONDITION,1,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,AFFECTED_BY_ENVIRONMENTAL_CONDITIONS,1,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
4,AFFECTED_BY_MUSHROOM_GROWTH,1,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
