cluster_id,name,count,representative,representative_llm,representative_llm_free
0,PLANTED_IN,58,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,IS_GROWN_IN,34,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,IS_AFFECTED_BY,26,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,GROWS_IN,18,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,IS_USED_IN,17,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,IS_LOCATED_IN,13,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,CONTAINS,11,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,IS_VARIETY_OF,10,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,COVERED_WITH,9,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,IS_MADE_OF,8,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,GROWN_UNDER,7,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,IS_USED_FOR,7,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,USED_WITH,7,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,USES_EQUIPMENT,7,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,PLANTED_WITH,6,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,IS_RELATED_TO,6,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,CAN_BE_SOWN_IN,6,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,IS_USED_BY,6,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,AFFECTED_BY_WEATHER_CONDITIONS,5,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,AUTHORED_BY,5,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,EQUIPPED_WITH,5,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,MIXED_WITH,5,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,RELATES_TO,5,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,USEFUL_FOR,5,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,AFFECTED_BY_DEHUSKING,4,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,AFFECTS,4,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,CULTIVATED_ON,4,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,GROWN_FROM,4,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,GROWN_WITH,4,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,HARVESTED_FROM,4,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,HARVESTED_IN,4,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,PERMANENTLY_PLANTED,4,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,PLANTED_UNDER,4,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,TREATED_WITH,4,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,COMPARED_TO,3,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,COMPRISES_PARTS,3,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,COUNTER_PLANTED_WITH,3,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
0,EFFECTED_BY,3,PLANTED_IN,PLANTED_IN,PLANTING_RELATIONSHIP
