cluster_id,representative,total_count,members
212,PLANTED_IN,100,1
1094,CAN_BE_AFFECTED_BY,85,1
460,IS_GROWN_IN,82,1
972,IS_COVERED_WITH,39,1
931,GROWS_IN,29,1
107,TREATED_WITH,20,1
85,USED_WITH,19,1
452,REQUIRES,18,1
113,CAN_BE_SOWN_IN,16,1
503,IS_RELATED_TO,15,1
644,IS_LOCATED_IN,15,1
488,MENTIONED_ALONGSIDE,15,1
1004,HARVESTED_FROM,13,1
322,HAS_GROWTH_STAGE,12,1
979,PLANTED_WITH,12,1
16,IS_A_VARIETY_OF,12,1
690,IS_HARVESTED_IN,12,1
253,USED_FOR,10,1
382,PLANTED_AFTER,10,1
989,CONTAINS,9,1
883,GROWS_DURING,9,1
516,CAN_BE_PLANTED_IN_MONTH,9,1
91,IS_TYPE_OF,9,1
62,USED_IN_CONJUNCTION_WITH,9,1
65,USED_IN,9,1
1052,AFFECTED_BY_WEATHER_CONDITIONS,7,1
728,AVAILABLE_IN,7,1
373,IS_PART_OF,7,1
158,IS_PROTECTED_FROM,7,1
233,PLACED_IN,6,1
1032,GROWTH_STAGE_OF,6,1
813,CONTINUE_TO_BE_TRANSPLANTED,6,1
1041,GROWN_UNDER,6,1
550,IS_REPLACED_BY,6,1
853,ARE_ASSOCIATED_WITH,6,1
330,HAS_VARIETY,6,1
518,PLANTED_AT,6,1
856,CROP_VARIETY,6,1
71,IS_STORED_IN,6,1
655,CROP_TYPE,6,1
248,USED_BY,6,1
515,MANNES_CONTAIN,6,1
993,PRICED_AT,5,1
1000,PLANTED_ON,5,1
937,CULTIVATED_DURING,5,1
1106,AFFECTED_BY_WEATHER_CONDITION,5,1
1030,PEST_AFFECTED_BY,5,1
1074,HARVESTED_AT,5,1
1034,PLANTED_ALONGSIDE,5,1
611,PEST_AFFECTS_CROP,5,1
1096,HAS_COMPONENT,5,1
871,FOLLOWS_LAYERS,5,1
900,IS_EQUIPPED_WITH,5,1
332,INTERPLANTED_WITH,4,1
870,CROP_VARIETY_RELATED_TO_CROP,4,1
970,GROWN_ON,4,1
279,PLACED_ON,4,1
802,MIXED_WITH,4,1
161,PLANTED_IN_NOVEMBER,4,1
217,ARE_SOWN_IN_MONTH,4,1
14,WATERED_WITH,4,1
391,PLANTED_UNDER,4,1
487,RELATES_TO,4,1
671,DIFFERS_IN_RUNNIG_FROM,4,1
374,NEW_CROP_AVAILABLE,4,1
528,PLANTING_SCHEDULED_IN_MONTH_OF,3,1
420,REQUIRES_PROTECTION_FROM,3,1
340,IS_PRONE_TO,3,1
376,SEED_PRODUCTION_PREREQUISITE,3,1
1002,GROWN_BY,3,1
141,TREATED_WITH_RELATIONSHIP,3,1
835,INTRODUCED_CROP_INTO_MARKET_GARDENING,3,1
354,TIME_OF_HARVESTING_RELATIONSHIP,3,1
797,PLANTED_DURING,3,1
1024,CULTIVATED_ON,3,1
116,ARE_TRANSPLANTED_INTO_NURSERY,3,1
395,REQUIRES_EQUIPMENT,3,1
238,SEASONAL_AVAILABILITY,3,1
740,AFFECTS,3,1
914,DISEASE_AFFECTED_BY,3,1
255,IS_PROTECTED_BY,3,1
913,CULTIVATED,3,1
911,AUTHORED_BY,3,1
270,MADE_FROM,3,1
271,IS_IMPACTED_BY,3,1
208,REQUIRES_WATERING,3,1
327,PLANTED_IN_ROWS,3,1
505,GROWN_WITH,3,1
