cluster_id,name,count,representative
0,THINNING_METHOD,1,THINNING_METHOD
1,REMOVED_FROM,3,REMOVED_FROM
2,HAS_PLANTING_DATE,3,HAS_PLANTING_DATE
3,GROWS_IN,29,GROWS_IN
4,SET_SEED_IN,1,SET_SEED_IN
5,REQUIRES_PRUNING,1,REQUIRES_PRUNING
6,RISES_IN,1,RISES_IN
7,SPLIT_INTO,1,SPLIT_INTO
8,AUTHORED_BY,3,AUTHORED_BY
9,OCCURS_AFTER_TEMPORAL_EVENT,1,OCCURS_AFTER_TEMPORAL_EVENT
10,TRANSPLANTED_TO,2,TRANSPLANTED_TO
11,SOIL_IMPROVED_WITH,1,SOIL_IMPROVED_WITH
12,IS_LOCATED_IN,15,IS_LOCATED_IN
12,LOCATED_IN,15,IS_LOCATED_IN
13,PLANTED_IN_ROWS,3,PLANTED_IN_ROWS
14,PEST_AFFECTS_CROP,5,PEST_AFFECTS_CROP
15,CARROT_IS_SOWN_IN,1,CARROT_IS_SOWN_IN
16,ASSOCIATED_WITH_SOIL_CONDITIONS,1,ASSOCIATED_WITH_SOIL_CONDITIONS
17,PLANTED_IN,100,PLANTED_IN
18,PRACTICED_IN,2,PRACTICED_IN
19,CULTIVATED,3,CULTIVATED
20,EMPLOYED_IN_MARKET_GARDENING,1,EMPLOYED_IN_MARKET_GARDENING
21,USED_WITH,19,USED_WITH
22,PRUNED_AT,1,PRUNED_AT
23,CAN_BE_PLANTED_IN_MONTH,9,CAN_BE_PLANTED_IN_MONTH
23,PLANTED_IN_MONTH,9,CAN_BE_PLANTED_IN_MONTH
24,MENTIONED_ALONGSIDE,15,MENTIONED_ALONGSIDE
25,REQUIRES_LIGHT_MOISTURE,1,REQUIRES_LIGHT_MOISTURE
26,HAS_GROWTH_STAGE,12,HAS_GROWTH_STAGE
27,PICKED_AND_READY,2,PICKED_AND_READY
28,CAN_REACH_TEMPERATURE,1,CAN_REACH_TEMPERATURE
29,IS_A_VARIETY_OF,12,IS_A_VARIETY_OF
29,IS_VARIETY_OF,12,IS_A_VARIETY_OF
29,VARIETY_OF,12,IS_A_VARIETY_OF
30,HEATED_UP_IN,1,HEATED_UP_IN
31,PLANTED_UNDER_SPECIFIC_CONDITIONS,3,PLANTED_UNDER_SPECIFIC_CONDITIONS
32,IS_REPLACED_BY,6,IS_REPLACED_BY
32,REPLACED_BY,6,IS_REPLACED_BY
33,REQUIRES_EQUIPMENT,3,REQUIRES_EQUIPMENT
34,SOWING_DATE,1,SOWING_DATE
35,ARE_WARMED_UP_FROM_MONTH,2,ARE_WARMED_UP_FROM_MONTH
36,AVAILABLE_IN,7,AVAILABLE_IN
37,SPACED-apart,2,SPACED-apart
37,SPACED_APART,2,SPACED-apart
38,IS_PART_OF,7,IS_PART_OF
38,PART_OF,7,IS_PART_OF
39,HARVESTED_FROM,13,HARVESTED_FROM
40,PLANTED_IN_PERIOD,1,PLANTED_IN_PERIOD
41,USED_IN_PROCESS,2,USED_IN_PROCESS
42,REQUIRES,18,REQUIRES
43,SLOPED_TO_SOUTH,1,SLOPED_TO_SOUTH
44,CAUSES_CONDITION,2,CAUSES_CONDITION
45,COVERED_WITH_STRAW_MATS,1,COVERED_WITH_STRAW_MATS
46,WATERING_PRACTICE,1,WATERING_PRACTICE
47,EXPOSED_TO_WIND,1,EXPOSED_TO_WIND
48,SUPPORTED_BY,3,SUPPORTED_BY
49,PLANTED_IN_LAYER,1,PLANTED_IN_LAYER
50,GIVEN_AIR_USING,1,GIVEN_AIR_USING
51,AFFECTED_BY_SNOW,1,AFFECTED_BY_SNOW
52,USED_TO_GROW,1,USED_TO_GROW
53,BELONGS_TO,2,BELONGS_TO
54,PREPARATION_OF,1,PREPARATION_OF
55,PREFERED_SOIL_CONDITION,1,PREFERED_SOIL_CONDITION
56,HARVESTED_IN_OCTOBER,1,HARVESTED_IN_OCTOBER
57,TIME_PERIOD_ASSOCIATED_WITH,2,TIME_PERIOD_ASSOCIATED_WITH
58,LONG_BEFORE_RIPENING_ON_VINE,1,LONG_BEFORE_RIPENING_ON_VINE
59,-has_part-relationship,3,-has_part-relationship
60,PROTECTED_FROM_BURNING,1,PROTECTED_FROM_BURNING
61,MOVED_FROM,1,MOVED_FROM
62,REQUIRES_PROTECTION_FROM,3,REQUIRES_PROTECTION_FROM
63,DEPICTS,1,DEPICTS
64,RESEARCHED_BY,1,RESEARCHED_BY
65,RAISED_ON,2,RAISED_ON
66,PREFERRED_FOR_GROWTH,1,PREFERRED_FOR_GROWTH
67,PLANTED_WITH,12,PLANTED_WITH
68,CROP_GROWN,2,CROP_GROWN
69,PRACTICE_INVOLVES_TOOLS,1,PRACTICE_INVOLVES_TOOLS
70, COMPARED_TO,2,IS_COMPARED_TO
70,IS_COMPARED_TO,2,IS_COMPARED_TO
71,GROWN_IN,82,IS_GROWN_IN
71,IS_GROWN_IN,82,IS_GROWN_IN
72,AFFECTS,3,AFFECTS
73,DIFFERS_IN_GROWTH_FROM,1,DIFFERS_IN_GROWTH_FROM
74,DEGENERATES_EASILY,1,DEGENERATES_EASILY
75,MADE_FROM,3,MADE_FROM
76,NEED_ATTENTION,2,NEED_ATTENTION
77,INTRODUCED_CROP_INTO_MARKET_GARDENING,3,INTRODUCED_CROP_INTO_MARKET_GARDENING
78,KNOWN_AS,1,KNOWN_AS
79,HAS_WIDER_LEAVES_THAN,1,HAS_WIDER_LEAVES_THAN
80,IS_PROTECTED_FROM,7,IS_PROTECTED_FROM
80,PROTECTED_FROM,7,IS_PROTECTED_FROM
81,PLACED_IN,6,PLACED_IN
82,TIED_TO,1,TIED_TO
83,TOPPED_OFF,1,TOPPED_OFF
84,HAS_FRAME,1,HAS_FRAME
85,SUPERIOR_TO,2,SUPERIOR_TO
86,IS_ORIGINATED_FROM,2,IS_ORIGINATED_FROM
86,ORIGINATED_FROM,2,IS_ORIGINATED_FROM
87,REQUIRES_REGULAR_CHECKS,1,REQUIRES_REGULAR_CHECKS
88,PLANTED_AS_BROADCAST_CROP,1,PLANTED_AS_BROADCAST_CROP
89,SIMILAR_TO,2,SIMILAR_TO
90,WAITED_UNTIL_PICKING_DATE,1,WAITED_UNTIL_PICKING_DATE
91,IS_TYPE_OF,9,IS_TYPE_OF
92,USED_TO_PREVENT,2,USED_TO_PREVENT
93,USES_EQUIPMENT,2,USES_EQUIPMENT
94,COVERED_WITH,39,IS_COVERED_WITH
94,IS_COVERED_WITH,39,IS_COVERED_WITH
95,HAS_TOOL,1,HAS_TOOL
96,ASSEMBLED_INTO,1,ASSEMBLED_INTO
97,REQUIRES_WATERING,3,REQUIRES_WATERING
98,ARE_RESISTANT_TO,2,ARE_RESISTANT_TO
98,RESISTANT_TO,2,ARE_RESISTANT_TO
99,ALTERNATIVE_TO,1,ALTERNATIVE_TO
100,PLANTED_AFTER,10,PLANTED_AFTER
101,SELECTED_FOR_CONSUMPTION,1,SELECTED_FOR_CONSUMPTION
102,RECEIVES_HOEING,1,RECEIVES_HOEING
103,REQUIRES_SPECIFIC_CONDITIONS,1,REQUIRES_SPECIFIC_CONDITIONS
104,HAS_PATTERN,1,HAS_PATTERN
105,SOIL_CONDITION,1,SOIL_CONDITION
