cluster_id,name,count,representative
0,USES_TO_MAKE_MULCH,3,USES_TO_MAKE_MULCH
1,REMOVED_FROM,3,REMOVED_FROM
2,RECIPIENT_OF,1,RECIPIENT_OF
3,IS_REPLACED_BY,6,IS_REPLACED_BY
3,REPLACED_BY,6,IS_REPLACED_BY
4,AFFECTED_BY,85,CAN_BE_AFFECTED_BY
4,CAN_BE_AFFECTED_BY,85,CAN_BE_AFFECTED_BY
4,IS_AFFECTED_BY,85,CAN_BE_AFFECTED_BY
5,-has_part-relationship,3,-has_part-relationship
6,PLANTED_IN,100,PLANTED_IN
7,PRICED_AT,5,PRICED_AT
8,IS_NOT_GROWN,3,IS_NOT_GROWN
9,IS_A_NATIVE_OF,1,IS_A_NATIVE_OF
10,HAS_GROWTH_STAGE,12,HAS_GROWTH_STAGE
11,AFFECTED_BY_COMPETITION_FROM_OUTSIDE_REGION,1,AFFECTED_BY_COMPETITION_FROM_OUTSIDE_REGION
12,BLANCHED_USING,2,BLANCHED_USING
13,BELL_MARKED_AT,1,BELL_MARKED_AT
14,GERMINATES_FOR,2,GERMINATES_FOR
15,PEST_FEAR_HEAT,1,PEST_FEAR_HEAT
16,JUNE_ASSOCIATED_EVENT,1,JUNE_ASSOCIATED_EVENT
17,MANNES_CONTAIN,6,MANNES_CONTAIN
18,AVAILABLE_IN,7,AVAILABLE_IN
19,EDGE_WITH,1,EDGE_WITH
20,CONTINUE_TO_BE_TRANSPLANTED,6,CONTINUE_TO_BE_TRANSPLANTED
21,GEUREA_FAMILY_CONTAINS,1,GEUREA_FAMILY_CONTAINS
22,IS_PART_OF,7,IS_PART_OF
22,PART_OF,7,IS_PART_OF
23,COLLAR_SUNK_INTO_GROUND,2,COLLAR_SUNK_INTO_GROUND
24,LEAD_PIPE_MADE_OF,1,LEAD_PIPE_MADE_OF
25,RARELY_MARRY_OUTSIDE_OF,1,RARELY_MARRY_OUTSIDE_OF
26,INTRODUCED_CROP_INTO_MARKET_GARDENING,3,INTRODUCED_CROP_INTO_MARKET_GARDENING
27,WHITE_ASPARAGUS_CROP_OF_GREEN_ASPARAGUS,1,WHITE_ASPARAGUS_CROP_OF_GREEN_ASPARAGUS
28,LONG_BEFORE_RIPENING_ON_VINE,1,LONG_BEFORE_RIPENING_ON_VINE
29,WINTER_CHERVIL_SOWN_IN,1,WINTER_CHERVIL_SOWN_IN
30,BEARS_FRUIT_IN,1,BEARS_FRUIT_IN
31,MORE_SUCCESSFUL_IN_OCTOBER_THAN_SPRING,1,MORE_SUCCESSFUL_IN_OCTOBER_THAN_SPRING
32,STAKES_USED_TO_SUPPORT_STRUCTURES_IN_MARSHY_AREA,1,STAKES_USED_TO_SUPPORT_STRUCTURES_IN_MARSHY_AREA
33,RADISH_GROWN_AND_WATERED,1,RADISH_GROWN_AND_WATERED
34,KNOWN_AS,1,KNOWN_AS
35,AIMED_AT_PRODUCING_MANUAL_FOR,1,AIMED_AT_PRODUCING_MANUAL_FOR
36,WATERCRESS_SORREL_RELATED_TO,1,WATERCRESS_SORREL_RELATED_TO
37,PERSIL_IS_SUBTYPE_OF,1,PERSIL_IS_SUBTYPE_OF
38,PREFERRED_FOR,2,PREFERRED_FOR
39,CABBAGE_POMMENT_AGE,1,CABBAGE_POMMENT_AGE
40,LETTUCE_NEVER_REPLACED,1,LETTUCE_NEVER_REPLACED
41,FOUNDED_PRIZE,1,FOUNDED_PRIZE
