cluster_id,name,count,representative
0,JUNE_ASSOCIATED_EVENT,1,JUNE_ASSOCIATED_EVENT
1,SOIL_TYPE_FOR_CROP,2,SOIL_TYPE_FOR_CROP
2,IS_STORED_IN,6,IS_STORED_IN
2,STORED_IN,6,IS_STORED_IN
3,SEED_CHARACTERISTIC,3,SEED_CHARACTERISTIC
4,COVERED_WITH,39,IS_COVERED_WITH
4,IS_COVERED_WITH,39,IS_COVERED_WITH
5,SEED_HARVESTING_METHOD,1,SEED_HARVESTING_METHOD
6,USES_MANURE_IN,1,USES_MANURE_IN
7,HAS_TIMBER_SUPPORTS,1,HAS_TIMBER_SUPPORTS
8,PLANTED_AFTER,10,PLANTED_AFTER
9,REQUIRES,18,REQUIRES
10,ARRANGED_IN,1,ARRANGED_IN
11,PLANTS_IN,1,PLANTS_IN
12,USED_WITH,19,USED_WITH
13,NEW_CROP_AVAILABLE,4,NEW_CROP_AVAILABLE
14,IS_TYPE_OF,9,IS_TYPE_OF
15,MOVED_FROM,1,MOVED_FROM
16,AFFECTED_BY_SNOW,1,AFFECTED_BY_SNOW
17,MANNES_CONTAIN,6,MANNES_CONTAIN
18,CAN_BE_PLANTED_IN_MONTH,9,CAN_BE_PLANTED_IN_MONTH
18,PLANTED_IN_MONTH,9,CAN_BE_PLANTED_IN_MONTH
19,HAS_VARIETY,6,HAS_VARIETY
20,HAS_TIME_TO_MATURITY,2,HAS_TIME_TO_MATURITY
21,RECIPIENT_OF,1,RECIPIENT_OF
22,GROWTH_RESTRICTED_IN,1,GROWTH_RESTRICTED_IN
23,SAME_SPECIES_AS,3,SAME_SPECIES_AS
24,IS_LOCATED_IN,15,IS_LOCATED_IN
24,LOCATED_IN,15,IS_LOCATED_IN
25,SUPERIOR_TO,2,SUPERIOR_TO
26,AFFECTED_BY_MELON_PRUNING,2,AFFECTED_BY_MELON_PRUNING
27,CROP_ASSOCIATED_WITH_EQUIPMENT,1,CROP_ASSOCIATED_WITH_EQUIPMENT
28,ARE_TRANSPLANTED_INTO_NURSERY,3,ARE_TRANSPLANTED_INTO_NURSERY
29,WINTER_CHERVIL_SOWN_IN,1,WINTER_CHERVIL_SOWN_IN
30,WATERING_NECESSITY_DETERMINED_BY,1,WATERING_NECESSITY_DETERMINED_BY
31,SOIL_CONDITION,1,SOIL_CONDITION
32,CULTIVATED,3,CULTIVATED
33,HAS_PLANTING_DATE,3,HAS_PLANTING_DATE
34,AFFECTED_BY,85,CAN_BE_AFFECTED_BY
34,CAN_BE_AFFECTED_BY,85,CAN_BE_AFFECTED_BY
34,IS_AFFECTED_BY,85,CAN_BE_AFFECTED_BY
35,AFFECTS,3,AFFECTS
36,IS_NOT_GROWN,3,IS_NOT_GROWN
37,HAS_GROWTH_STAGE,12,HAS_GROWTH_STAGE
38,IS_PART_OF,7,IS_PART_OF
38,PART_OF,7,IS_PART_OF
39,EXPOSED_TO,1,EXPOSED_TO
40,WATERED_WITH,4,WATERED_WITH
41,IS_RELATED_TO,15,IS_RELATED_TO
41,RELATED_TO,15,IS_RELATED_TO
42,MENTIONED_ALONGSIDE,15,MENTIONED_ALONGSIDE
43,HARVESTED_FROM,13,HARVESTED_FROM
44,FOLLOWS_LAYERS,5,FOLLOWS_LAYERS
45,BENEFITS_ACCESSIBILITY,1,BENEFITS_ACCESSIBILITY
46,TREATED_WITH,20,TREATED_WITH
47,CROP_GRAFTING,1,CROP_GRAFTING
48,LEAD_PIPE_MADE_OF,1,LEAD_PIPE_MADE_OF
49,PLANTED_IN,100,PLANTED_IN
50,SUPPORTED_BY,3,SUPPORTED_BY
51,PRODUCES,3,PRODUCES
52,MANAGED_BY,1,MANAGED_BY
53,FRAMES_AREUSED_WITH_PEAS,1,FRAMES_AREUSED_WITH_PEAS
54,HAS_DIFFERENT_CHARACTERISTICS_THAN,2,HAS_DIFFERENT_CHARACTERISTICS_THAN
55,GOPTED_WITH,1,GOPTED_WITH
56,ARE_WARMED_UP_FROM_MONTH,2,ARE_WARMED_UP_FROM_MONTH
57,PICKED_AND_READY,2,PICKED_AND_READY
58,CAN_BE_SOLD_FROM,1,CAN_BE_SOLD_FROM
59,CONTAINS,9,CONTAINS
60,MADE_FROM,3,MADE_FROM
